id,cover_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422946,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351370568l/6422946.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044193,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293477779l/10044193.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10326890,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298365094l/10326890.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676647,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1249435230l/6676647.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802774,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360153017l/8802774.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13421819,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337077587l/13421819.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269704,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349042764l/1269704.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678971,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1249514079l/6678971.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9701,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356453344l/9701.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6082973,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1231504082l/6082973.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592075,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435817262l/592075._SY475_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8579486,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1279095275l/8579486.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13447366,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328033161l/13447366.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931120,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356328212l/2931120.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674213,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1177013444l/674213._SX318_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6966227,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255200064l/6966227.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13613274,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335538616l/13613274.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151711,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438757829l/7151711._SX318_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169810,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309210834l/169810.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172915,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397507681l/6172915.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13423183,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332293147l/13423183.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263173,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329259095l/263173.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501590,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387666045l/501590.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278811,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348097741l/1278811.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114281,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348845425l/114281.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7279151,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347889960l/7279151.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525371,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302570652l/525371.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12795646,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327778706l/12795646.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037263,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312054996l/6037263.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11333985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311702376l/11333985.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9867109,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328365435l/9867109.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144162,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172162202l/144162._SX318_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339215,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337754755l/339215.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807127,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347699467l/807127.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431810,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327996057l/3431810.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14745384,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338580424l/14745384.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234518,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1234215507l/6234518.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160446,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347717989l/2160446.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453538,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347744971l/7453538.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755301,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411759417l/755301.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201641,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315174128l/201641.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381822,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1296776300l/10381822.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29133,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388345557l/29133.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917076,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303356400l/2917076.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232577,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564514108l/232577.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198717,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347895383l/1198717.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14427023,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340140993l/14427023.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519184,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1262958100l/7519184.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665898,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494857735l/1665898.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15702297,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340729849l/15702297.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380055,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174323229l/380055._SY475_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564825,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369819432l/3564825.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6340149,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360573627l/6340149.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51029,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437109163l/51029._SY475_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12322385,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318959961l/12322385.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124313,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265872020l/6124313.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928798,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336740076l/928798.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9271896,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382094161l/9271896.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261122,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311992382l/6261122.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349947,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328840999l/349947.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7490651,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348037767l/7490651.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444024,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268910573l/7444024.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85211,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326486354l/85211.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494059,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348312713l/494059.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414096,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436138561l/414096._SY475_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3225007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344267052l/3225007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11582010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341036872l/11582010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12724,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388286986l/12724.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645603,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266992480l/2645603.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12770150,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357834394l/12770150.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177434,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408925055l/1177434.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975601,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408310474l/6975601.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10232994,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404581222l/10232994.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98374,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312008019l/98374.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33544874,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490293616l/33544874._SY475_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13590988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334002373l/13590988.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13001277,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320333392l/13001277.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429901,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354359307l/1429901.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352256,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360573022l/352256.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561178,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389452228l/1561178.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395279,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347483143l/2395279.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13512834,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331250932l/13512834.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108609,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327946314l/8108609.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14423057,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341962319l/14423057.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13510123,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330825925l/13510123.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6699059,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442370847l/6699059._SY475_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221903,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428691989l/1221903.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67329,https://www.goodreads.com//book/show/67329.Crime_And_Punishment_The_Gambler_Notes_From_The_Underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263460,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388209220l/263460.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9477347,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1286582905l/9477347.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, The Thirteen-Gun Salute, The Nutmeg of Consolation, The Truelove/Clarissa Oakes, The Wine-Dark Sea, The Commodore, The Yellow Admiral. Comprising: Master +ACY- Commander, Post Captain, H.M.S. Surprise, The Mauritius Command, Desolation Island, The Fortune of War, The Surgeon's Mate, The Ionian Mission, Treason's Harbour, The Far Side of the World, The Reverse of the Medal, The Letter of Marque, The Thirteen-Gun Salute, The Nutmeg of Consolation, The Truelove/Clarissa Oakes, The Wine-Dark Sea, The Commodore, The Yellow Admiral.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571920,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403207741l/2571920.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96478,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1287261951l/96478.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106330,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442024743l/106330._SY475_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977037,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353496072l/7977037.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6441654,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348132058l/6441654.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6054106,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1230663809l/6054106.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12794678,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337242500l/12794678.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6428089,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1240771163l/6428089.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25700,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565721395l/25700._SX318_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
