author_id,book_id
37409,12469
38159,6589490
42623,2515974
43176,837606
37225,14248
37889,278854
43218,218571
44161,809372
41962,92581
38427,481335
37901,3762
47956,182474
40625,5953211
43436,2288200
36819,36158
39204,841868
37975,571555
39198,6033289
40029,6614154
42644,1704719
45873,7870553
46644,329326
45281,122943
38583,2375782
36858,3726791
40342,44755
38989,7492383
39046,500657
47167,9459078
36940,1407232
42609,7861169
36907,11928859
39249,332021
39181,23277447
39041,47906
39945,7556058
44483,630020
45225,6382796
39831,9403048
41218,1316382
42425,6643581
42753,6631480
37269,7140754
38705,10783162
43613,7794853
37850,9266769
37318,2607493
39199,8013943
43922,11098129
38707,7706182
45254,701564
38233,9581507
40517,107611
37792,9893701
45566,8467071
39658,732141
38897,2842796
36845,6339619
39205,6970490
47634,12417147
38211,230853
46554,595304
48156,11557282
38460,3525895
37853,52228
42618,9975214
45196,300889
43931,12789642
36898,126059
37245,65149
39676,7242856
37947,13030113
43208,8696975
38216,116413
37716,4972618
41258,29015
44368,372862
39424,119062
37050,688764
43034,15617
38800,2111634
39263,65955
36607,7963208
47192,479594
36768,13037406
37066,176494
41704,55320
36920,624744
42632,11021753
36845,10565237
39413,9864637
37635,10372526
37039,11933
45550,11661796
41159,47180
36824,13423169
46647,944555
38629,11145697
44315,13265443
40870,6422946
36950,13421819
44042,9701
38731,6082973
44347,592075
47122,8579486
47848,7151711
46720,339215
38117,755301
36834,201641
45707,29133
37686,232577
39664,1198717
40644,3564825
37192,12322385
37972,85211
36815,3225007
41254,11582010
38852,12770150
38989,6975601
37335,33544874
39111,263460
37353,3138618
38868,7977037
42357,6054106
40256,12794678
38779,25700
37506,13827
39934,12510143
46736,6705824
46288,67880
40138,16029985
39140,15801235
46827,16041063
43700,13331182
39979,45362
42230,2035356
38302,16377
38496,4868
41909,10413697
39734,13502238
43164,75385
48568,1974532
43162,603204
43471,6658211
41025,12988004
40380,7146693
48349,1720187
39873,54209
38887,16073179
37038,13531506
38427,228204
43973,13425941
38325,9478000
41966,12732267
41850,131094
42495,8483864
37158,3421140
39099,7205214
37485,13036
37828,10029507
43052,8582356
44079,74482
38471,276514
37449,15827382
36860,636742
46760,1364859
39930,15738256
39730,12473983
40842,1369974
42727,7944987
46048,16059057
37831,6531
38022,6620129
42219,572648
46697,6816968
44675,15995593
45042,156775
43928,16180723
42096,11381910
41774,1824198
42636,16161901
40122,15743461
41901,6056287
42788,17229636
39879,408210
45089,17193192
37500,31266
47439,3817433
48027,136878
46125,64276
37388,122648
37262,249043
39486,173961
45909,15954541
44913,3131270
41067,17904298
36596,9477896
43215,12852651
41815,36347162
46528,17377749
46701,825419
45479,56351
45353,15714640
43764,15832231
41272,18078229
38442,842309
38708,6681613
40257,714807
40012,6356526
40012,15733578
41266,16225719
38850,16130956
37972,288958
36949,16301111
46595,18193684
42406,17665481
37853,225396
36639,13101349
45931,6905480
44188,515885
39354,6376527
36533,10603056
43394,15810471
36630,96131
42666,18275463
37264,33577
36754,10786926
42583,17976031
39181,23440143
37422,1518161
43386,887348
47754,9860784
42853,18002005
40367,17400970
38418,13414829
42386,241936
42671,12451769
41553,109794
40801,91017
37190,18166194
38590,21911024
41654,17277854
37538,13144229
45423,18975547
41210,15820642
40397,15849310
46671,18335916
41435,12092005
39749,151928
42882,13399046
47052,18882632
41179,14759416
36641,17786794
42220,11782489
43541,656048
42773,20643053
37889,1396182
37162,87060
38542,194546
43409,18973367
38637,1234704
39833,17566623
39213,18142606
40446,6509589
38612,18799225
38762,161557
44198,7507890
37645,696512
44109,1575104
37480,17728782
40698,1106474
39073,20549384
38092,882909
47945,19468416
36882,891593
36547,89588
38680,21395464
37594,19068786
37394,2962331
37723,17924018
40873,15808592
39439,18809474
36913,9681425
37824,596307
39981,126184
43597,10512209
38863,16038278
37386,2467738
47543,23295237
37982,438257
37071,533690
42982,6268632
36724,910152
37182,19507801
41127,8392871
36649,20498767
42077,1420902
42382,151685
46080,21971980
37651,7713182
37942,9772406
43510,846941
43710,22052520
42392,76703
37681,19337
40269,17877542
46827,18246803
43268,9741111
40282,180806
41391,376613
37209,21943866
40008,16046401
39200,4905292
38124,16072107
44763,22430102
39705,3595953
37321,22751639
45320,21915383
37240,1022883
42571,18812351
38081,3472820
39747,15972
46303,20993087
44669,16030663
38004,15790870
46473,13330670
41177,331883
41933,22306137
45320,23209889
40191,13348349
46893,18248513
37377,54825
40321,6011949
44228,17838383
36713,22206795
39752,525544
38990,12577711
47125,23155757
45623,1973931
47921,6850768
47325,20632548
39847,18879551
38680,18164207
42412,17315860
37551,23149124
46501,127016
41914,16067008
42618,3190729
37149,12355553
40111,23172131
46286,22046983
44961,23705558
41554,462550
38195,23312692
43811,22129048
36544,16249388
40467,23206366
38038,2096
45256,15780279
37591,22736757
40576,23461945
37231,11736574
40467,25030592
39471,17340720
38962,10079
36487,17258293
36536,18460726
36847,8734498
38727,18630962
42131,22022320
41303,526927
45709,1040474
47772,24313378
36861,1557943
38140,11419229
36800,332754
38302,18051
39328,2341319
42233,1055927
38530,18630547
46922,20759481
37192,23844390
41778,404874
40487,10430194
43069,25129557
38949,21856367
40800,3761596
38917,5509321
39406,18008080
36588,16108628
40095,1275105
46909,18939770
48225,7117617
41159,50388
38190,17250818
37918,13628172
48618,25961617
40097,24484719
41889,632901
47805,26123576
44883,9747085
43718,17272496
45457,12864422
38634,108064
41620,20754848
42121,23317538
42182,23592537
43711,26240757
40284,17884042
37743,24466484
38917,23153154
37487,6476709
42186,198331
47809,1280946
41578,491887
39591,12900806
39738,26144113
44634,23287159
47770,313159
37048,18396
37899,10235919
40448,35728
39025,11516221
40822,20821619
42603,1308827
38539,17229241
48576,16093761
45790,23019123
36592,47122
46814,18751334
40292,25310640
36717,10838787
47497,636638
44816,21531503
41320,15812794
44359,17801961
36595,26860475
46683,544359
48498,18339155
39221,18518269
37255,70716
39527,28407752
40637,6048170
42187,5278010
45699,29962194
38281,22076621
47912,6720473
42390,6911038
40824,241385
42067,5181
37676,278262
47827,26791029
40930,26117436
37745,18619593
41983,11103746
47316,27483931
36725,23757205
45679,29910761
37199,32533899
41975,29742151
38792,111017
45823,25394547
48293,44179
40405,12359733
36476,7237456
39568,23009011
39570,25197374
36826,27242752
39627,10801335
37058,19767682
38202,43190272
47710,27736
40709,30622617
38789,21853667
37608,26114149
42251,643992
37829,1056627
36814,24611981
41145,20423212
39832,15836516
36708,20980648
38461,21085730
36585,23502345
44866,32862986
39539,34455842
43855,24790901
44247,30213217
37750,32673847
38705,6283596
40122,34637518
45645,22940706
43616,33020060
38074,33957722
46630,22889766
38724,20335171
38725,35180905
40216,99177
37966,23299427
38864,18589374
44050,1910949
46704,44784
37144,370523
45337,35441918
43164,817020
46922,25232816
38203,33151799
38736,20734875
46965,18263530
48567,35117279
37233,13629443
44653,28112739
43942,128477
47668,33233771
38177,8853299
40926,32674365
37361,30375755
36479,34704992
40990,36336690
39974,34348320
40155,25692730
36629,31867358
38549,223634
37195,36233827
42101,619962
40989,18044412
41007,34950852
40934,37930995
41134,443769
37233,40386365
45854,17571466
38015,34467031
48030,67464
37978,31300
46251,39821652
43717,29938032
45975,30363757
40037,34642932
45426,36105772
39879,18770
36723,24641800
48538,18570069
40880,18693922
37067,47881
46955,25816896
43569,35408327
40089,20501604
36686,36127456
41996,7962312
38646,35356380
37128,3394
40243,7557043
43436,40589790
45819,22012290
40491,70236
36911,36613747
41023,29633584
36688,39508601
42064,101911
40525,42201996
39428,27750416
40447,2171148
39547,32716442
37752,26215628
36808,31428970
43313,40698264
38271,24485589
40017,67697
44068,35512560
47793,990165
48323,105021
44241,35098024
41271,22718684
47384,6355195
36634,27246123
40013,6004960
43310,40539663
42872,871223
36724,30763895
40632,8111461
38688,6076462
40012,6381729
38712,6260873
36546,43497241
41510,21524446
43200,28507386
46793,36204876
40635,28925565
36830,49951858
37747,44509971
36896,46210749
41976,23433197
37195,51449747
37666,7125012
48210,25648199
43978,955942
42259,34138475
48040,166897
45423,18392983
37749,30237061
37669,10340846
41859,41473872
37897,879162
36911,7015635
42635,48551868
36561,33257757
43741,40390755
43080,21473632
38818,31408829
36704,42772256
36663,13572249
36673,28217757
37978,6723396
41850,130519
39697,414692
43625,342362
39045,229033
40013,6004850
38228,53130
43233,357787
37875,62482
44044,4313522
48412,3217673
44228,734935
39282,4605
48285,302059
37500,123544
39485,55707
46718,904959
42186,41701
42249,112472
38665,5957074
37089,270367
46219,12532
36548,37587
38237,321646
48323,105040
46226,1689657
36832,114158
36547,89585
46224,3029362
37486,81070
37156,477359
42077,115279
40228,143367
39027,210483
38745,937628
48457,1216187
46973,45852
40492,38401
38221,29415
37227,868422
37437,5820658
42097,1097676
47956,16738
37069,111626
43436,7365018
47710,12098
43440,1159461
36913,3431100
39041,47907
40380,1425745
40410,35136
42733,65056
38039,1212543
36556,10588
42604,1722607
38583,1690088
40829,1960570
48060,6338778
42459,1000171
39043,2610426
36818,1695356
40322,49607
40354,8507286
43937,675931
38994,21188
41711,7482
40990,38030
40730,29896
39123,11803203
38151,5421978
38444,1799478
39857,15763039
38705,5989586
36838,843588
37384,142529
39035,8270466
36630,1961516
41498,7530
37843,2989254
39993,393841
40310,565335
42425,3130076
47817,7815775
42040,7148931
43613,8125720
45462,236974
46638,5332742
42287,6270483
40247,916652
38023,50755
45254,872761
42618,15698436
37058,12360292
38900,10779433
37611,727543
48156,11826008
37972,166857
43487,208204
41610,132694
40607,126896
43668,206868
37050,688770
37485,126710
42292,621697
37407,11498
38800,2111628
37989,427281
39897,7776209
42048,8801412
40610,8187210
37664,10710395
42632,11021735
38989,9931820
37843,2986392
37179,9571478
36590,8428985
47897,1532027
38117,2342280
43215,6855820
41422,3421761
39335,7493011
38629,13186804
37647,658351
39291,337048
40254,5711852
38149,11973176
37893,13577533
40312,13127703
47848,9872049
37426,109510
40668,150122
43572,142911
39635,283490
38917,126185
38917,85306
37654,71648
40878,6944566
44562,11225502
38587,49195
39664,1188313
39031,2411725
36754,9810413
38302,18057
37779,7904453
41889,38504
39485,5853
46492,837197
43474,496040
36692,10316626
43186,92266
42112,7619178
40384,11788404
41750,6933135
37327,6387925
41314,8083820
40472,13486597
39319,508486
38395,11983951
37104,7740142
44881,7010683
43860,7039742
37416,529346
38156,15761358
36959,16090231
44158,16165191
43973,12387529
42495,7182626
37449,13742264
39730,13302279
40266,13221027
37619,1831100
37386,2467723
37898,8100015
36606,2145681
37842,3255666
42253,7737852
43202,310026
42582,13448881
36645,12461366
44675,13408967
38157,16207330
40506,15802906
41774,765609
41607,15754577
37367,84022
42162,17209291
47838,18188118
37955,16161536
42010,3554621
47759,12621987
37659,60220
45089,17193176
42434,428368
37983,168568
37408,1907154
39967,967662
37048,18393
37815,3920088
45909,16202167
41315,15706926
39413,294321
36574,169762
37494,1129916
48567,16079959
37231,7955
46303,23110100
38427,64949
38385,13224793
40540,15808466
37986,30002
45353,17664771
37216,2909728
48475,1291989
38218,980533
37611,121064
38057,11393302
48080,151718
42406,17980174
37577,18211118
40012,9477224
42888,6609552
38409,12844575
40735,822469
37089,301023
42848,8427264
36764,9912786
46289,2939358
42583,17311105
45097,12764606
38356,18144608
40292,5422154
43642,17993295
42273,46612
37512,16163982
38418,16217442
42115,332768
40012,8177525
38098,9818442
46287,18469721
37896,87747
44769,9212008
48042,236867
41210,16089217
40824,13038008
40397,13157992
39606,18478373
43483,131155
48039,523793
42390,476575
36533,17221425
37941,20976263
40446,6509552
37645,89365
42235,18141785
37480,18219495
39059,18587171
40637,6380842
47385,9819894
38092,208913
39273,2135550
36481,250964
37190,15839322
40873,18079492
37794,17934520
38728,2854462
38033,181239
38237,785947
41127,18821012
36915,11866694
45649,18362193
40480,17981276
40975,17342414
37682,72707
42645,845139
48129,18065780
43804,603260
37392,1421769
48124,1497534
46491,8253037
39718,9676707
42601,21899701
48279,16130141
40269,15810405
38731,5948950
37995,398152
38209,18114057
36913,8662494
36638,18194358
43801,21857790
39074,18331180
45129,13537542
40543,1384415
36528,20652686
44516,20740634
36809,17981391
38137,13547381
37524,17403101
39871,62555
43306,11836562
45084,10319829
48605,12109310
46158,16100436
45030,3212989
42134,1789979
36652,22324898
38505,14456
40214,21851827
46487,13584309
38695,3490300
47435,168283
41933,22306115
43068,21948349
41255,21803375
37838,3246942
38393,9277339
46893,15798786
43831,9975463
38751,1269436
36823,17905477
37598,17969685
36671,18667954
37982,410368
38027,15713696
45012,22246200
43318,7302402
42934,5072179
39833,21567666
42649,919231
39633,2679060
39749,427795
40043,21539471
37228,136405
38680,20439619
39954,16250940
46183,7487212
42412,19413261
39134,19325752
42693,14289567
36966,8883501
37478,18478915
37070,14713720
37367,17345258
47972,717811
41306,239595
36874,18107951
39907,21856443
36556,20342214
37889,22806018
47842,190396
43811,22934219
37506,451521
39892,46722
46128,3428818
46305,19504319
40068,23208397
42366,17586459
46216,28604340
46286,18134856
36525,15755751
40467,25030603
37643,20454672
37888,17264459
39920,22042627
38295,65093
36701,9955669
45623,752875
38545,11213563
36651,17987508
47772,24235077
40111,24766606
39703,18868171
37883,20518786
47472,18142403
40586,22704965
38602,22025184
46922,16074409
46672,404403
38140,84067
37591,22736752
39328,11069481
40319,114550
37865,817357
43394,18397729
44609,21531395
41897,19395125
48079,6670958
37408,22381622
37674,259861
39745,16720
45525,18911319
40097,24484737
42488,23399228
37176,18590519
48065,26013033
36525,15928972
40965,13260536
38391,17928198
39966,252786
37513,24457496
36630,17838913
41688,23237424
43778,22853617
41578,491888
39591,19140641
41668,12375518
42814,24173870
37257,19062
37202,23270403
43794,18467815
48306,23602722
37048,18394
44878,14432989
37209,22472103
44581,25344650
40703,417466
38000,3373625
38118,8935302
42603,1578586
41905,17341550
39490,694226
42471,125615
45790,25945080
39814,22028061
39815,23374189
41897,23867347
46814,22031920
38044,25394438
38151,18527475
44328,905736
44359,11405802
41992,17311008
39221,20495415
36639,23549715
40255,17265217
37733,25410471
41837,24064307
37242,18823
37865,133465
36878,9817161
43776,18804219
39861,20419314
37887,20494896
42875,24605318
46207,19083215
38767,1424941
42785,18604542
40930,23256188
39346,1193177
36714,22449285
45388,29985060
47973,31558768
37845,208977
38690,6371719
42785,30742690
37461,23493256
37126,84004
47172,575838
44166,13152672
44375,29416663
45823,16181516
38210,32671298
38058,30533129
37886,30332310
40185,28781531
40405,6276888
46990,44185
42401,6006715
44837,51784
36826,84134
36489,15758076
42415,401912
47608,16071656
40709,463355
43776,31702803
37819,17666976
47205,262308
37512,23488367
36826,21853708
36585,23866547
43343,23492504
39088,30078416
38024,25828477
43569,13491269
48026,293427
38736,5660074
36830,18298132
45909,32488960
37229,5710584
43616,32315853
38932,25897851
36968,24389206
40116,33602101
36878,29430512
48416,22875089
41769,614863
46704,192175
43879,68588
36800,17072247
42061,35335039
36506,23110300
44402,34828719
39749,37969723
48082,1201589
47801,36194389
39188,205057
38524,766020
37210,31324863
43664,23411534
47668,33526058
41131,7656222
40926,34080512
43091,1450407
36996,85320
46922,27158739
42182,17611937
40292,30076608
36736,20757532
41190,18635079
42471,176579
41493,37420706
37171,37914571
45022,32333026
38644,34386617
37339,18404427
40934,35481012
37346,123060
47837,7348445
36777,36010223
45975,34523154
36852,18755773
37233,28684451
36807,29958272
38454,125962
40880,41716679
38934,30523827
39802,23524878
39401,35533431
39283,312435
44118,15814459
37282,1943742
43292,25777957
48371,35618037
47408,224787
38198,6993091
40407,270259
36627,46004545
40918,43127287
46955,28373853
37083,6940978
36646,31563982
47935,21460333
36610,16173573
46703,58957
38302,18029
43978,6040582
47941,17736248
37167,2660440
41023,35678887
36682,28669595
39556,30038977
38124,20958250
47861,8476057
37642,34997093
37939,21396155
47671,33956433
41852,34234639
44079,18213783
44924,809294
37611,57277
36816,411199
36588,36310803
48473,103123
39549,20743633
41932,32195037
37459,17202780
37547,38892853
38711,5999903
38691,33870454
38909,1832682
36546,37801467
37751,22694936
45622,778304
42079,659002
43282,41431674
40476,41732557
42031,181503
41867,27401866
40013,33844994
37693,26247053
46639,5201079
39194,7132470
38733,36203081
45611,31189177
42635,24579549
37981,70897
43596,7117958
40047,33160963
44535,1689454
40257,250645
43308,95532
40004,2894779
42191,162497
41159,50316
45091,39939
37093,2213336
46922,550074
38909,1849
37322,48270
44141,6304133
43003,84699
47628,315783
36880,836944
36615,46506
37290,298381
39208,7896141
39485,5848
46718,904966
46778,1034995
37653,225590
45042,156780
36873,41423
41300,1287272
47378,670371
37081,260740
39418,568175
37317,6966342
37720,2179832
37874,96980
46218,4889214
41075,334805
40507,2075601
38899,601369
37216,7734702
37650,1814637
37891,41950
43262,377679
36904,272607
36881,28229
37216,171368
37378,25717
42071,771493
37988,31366
39021,6381988
47956,16739
40380,196550
41245,1523438
37751,170136
43595,796429
45696,6979554
37212,2930911
37213,8824
38796,617811
48091,979766
36658,2251776
37899,106924
37799,30329
38427,32434
37877,382419
36822,974195
38373,6404356
37843,675626
37506,61985
39997,1962363
36888,6887333
42186,41704
42618,1532071
41397,66468
36964,9879625
37494,138551
43613,9462364
37651,582812
37880,537148
48561,162326
42221,300043
37156,883195
45254,2884299
38552,1108884
46731,590820
44230,7178978
44367,162331
36553,218463
42564,1179956
38369,171012
36473,169881
48156,12078495
37972,288956
37286,64380
37637,44488
39120,7903901
37607,570633
36758,7995207
38472,77125
37859,1250373
38993,1704756
41321,7078265
45501,355406
36557,14183
38352,11286888
43091,427062
37322,48266
37978,140360
38896,13354919
40356,5224732
36792,13484974
40315,6186292
40003,6537138
36727,11503582
48557,2979661
45540,13573091
48420,11978186
41319,13035050
41609,891972
46456,7932775
39306,998178
48190,1118654
39664,1198715
37104,14563
36792,8786358
37972,12037108
36815,2468596
48300,174704
44102,7080507
37081,409583
40139,11778281
42112,1445289
38410,12394032
37512,3759847
36549,1773771
37311,16442
39483,526024
38715,3064126
42196,621461
39013,8870923
41074,175038
46720,1541856
42230,194630
37308,576729
38156,15761330
40389,8431116
48349,7199961
38302,10533446
40802,49253
38223,102916
36880,276342
37892,118149
43973,12413953
38212,12074927
42495,4583489
37485,13039
37400,7804200
42990,6440609
38595,13125879
39730,16122322
38904,9728843
40842,12590
42632,16165295
38811,92653
41118,1689292
42377,80634
42219,572633
42582,17285643
39143,13483989
38288,10841115
47996,371022
41774,11363759
36848,10866880
37968,6566558
43176,335459
40000,7235208
42187,6287290
42198,6484927
41494,11029842
44837,31799
39314,264446
43376,2887157
47759,10790376
46419,16006883
45794,17561160
43390,64359
42229,707633
38140,84078
45909,15954540
45236,52083
38193,17185511
38715,6562799
37666,12162809
37081,2811
43043,6828896
44522,13557166
37399,6386363
40485,13507512
44357,2714607
47630,75639
43794,2714797
48534,16248148
38883,5322135
42618,15085368
38189,144127
37626,11353976
37500,24671
37212,17332435
41796,6077869
36764,11653832
37579,18192699
38396,11788440
38098,17370576
48140,17732274
37718,7332753
41164,930428
46815,13147661
42231,18387010
37614,18626866
41512,18141125
37651,2249507
40411,263021
42788,17383763
45423,18173687
37113,47944
44342,1277911
39187,13505666
39861,18250100
40397,18430056
42551,17268898
39457,869609
38815,1312348
42141,13233578
38638,37040
45371,20601464
43078,20407756
42773,18678972
42618,18628751
44845,18586193
36985,64251
37074,8242755
42235,18898739
42549,13131625
39087,18105943
42466,20734410
36673,17039870
39997,11891486
43487,820591
43460,13148060
39300,77738
40200,15864513
36882,7038489
46044,2084781
46062,20573773
40477,12905583
36907,13563669
41492,2417267
40819,359994
40282,6049224
38084,18104734
47517,5071325
42366,9468234
46661,1246570
45649,18362184
46224,1321937
39832,8673931
47163,825750
48564,10452269
42600,1025845
37997,4035
37392,297514
38637,136640
48279,13036575
40269,13577865
42471,12988092
46662,17912521
36556,11599
36891,2230284
39015,6081032
37682,126784
40008,17317648
42032,888958
37715,1123827
41616,19226636
41216,133830
43221,13414594
37494,9682235
44871,2442529
36479,11221285
41835,18191952
37321,22707677
38297,13589131
41933,22182961
36813,20819208
41255,22365433
38393,12040782
38257,9795263
39922,16152890
36823,12472085
38990,12577643
37656,15746101
45012,22246225
36690,17412895
39159,21432436
48113,6238944
39095,13606971
46585,1845050
37381,10834766
40043,17714301
42412,18142171
43069,23489268
39138,21459155
46501,192176
39509,22882294
41118,112139
45417,8076919
37478,20979794
39513,20555526
37889,375642
38006,11539731
41507,16080353
43421,22882303
37231,10156954
40972,17281362
40085,8529716
39599,23007471
41479,8111382
43811,24285685
39746,13105
37506,2216760
39853,17299113
37866,21066604
38749,16130105
37512,653043
37318,420755
37540,6681393
38454,13529208
46286,17927412
47063,510411
41976,17408503
39156,22924864
40706,98836
38549,374188
42407,1740577
45087,10785670
41580,172490
36861,9550301
37144,23882
37194,24950568
38162,24699867
46621,22618173
36920,6642732
37591,21805738
48079,4312852
37494,23005036
43291,12945191
40580,11487809
46922,18144105
36768,18132923
41189,16074805
48053,7896558
46149,16147869
38190,15747708
39991,174845
40763,1774421
38048,9755769
42488,25726634
43978,74997
37654,78523
48099,25007393
42121,23500254
46576,13376363
39430,25838513
45257,15818254
38672,22774741
36760,20505830
39591,17202329
42908,22608127
41976,25717713
36959,18680106
42426,23827762
39317,129582
39325,9579882
36716,18602075
39427,23433810
42603,1592908
36672,12700790
48025,17234935
42350,25223115
42567,124312
39815,25519820
39379,2367495
38859,27863883
46228,11168429
47606,28090093
46814,27418455
47830,24612533
39192,6699443
44319,7337871
36805,8585924
47772,29911128
37814,7633800
43776,21402833
36605,33628293
40610,18619149
36513,20646135
47571,28135773
39097,17830028
44837,135742
38867,9583247
40596,6359293
40930,18359904
43865,10959251
39853,10938612
47694,380057
37461,30968750
38167,30172212
41975,16047078
38529,32107
36970,19500066
40405,7289702
36556,26874911
38362,28369891
48458,26635970
41655,20338342
42401,2052978
36532,24954329
38398,22494161
36826,7200351
36489,17130393
37609,70562
40709,109714
41107,30212015
47055,7907680
43027,1252707
40994,31194923
37819,17667009
36768,28220899
39023,118769
41009,30241888
39575,33258604
38024,29843226
37047,12550743
48347,77589
41637,2008298
43569,30054609
36886,25430584
36545,26819691
37218,1093795
41052,28686887
38906,1282954
48416,26030692
46704,764356
36941,18021978
44079,13006132
46784,332348
36640,24944887
39300,77733
37719,10252302
46529,76548
37530,24187925
40926,35615224
37153,27917957
36549,50852
43221,24476986
39251,3950400
36629,26089799
37969,19192437
36670,36347810
47987,12715691
47228,31434533
39294,85866
44985,18527496
38644,7507944
42033,9826870
40934,35234740
37253,213349
36594,30653837
38994,1451091
37179,40557032
37233,24828950
39321,35022102
37008,39916
45096,12969636
37311,25829156
36689,15826934
37373,5947
42099,26192646
37662,36220363
45285,29938354
38933,35604686
42981,635112
37975,25638179
38659,34726469
45064,33828743
37759,43325703
43359,9526993
37115,17453303
36688,25116648
43858,28245707
37835,25111119
47778,17981399
46433,36058466
38450,37173847
41023,33852393
39217,5999228
38917,15842230
38391,29456569
40456,367334
40410,171535
37642,32721793
44842,30858
37114,35297386
37753,36118682
39016,32388712
40928,51781351
36677,33158532
36968,43925876
38264,28458598
37178,36615592
47357,41704268
47023,29985976
37484,11224849
38365,32939643
37375,8275050
43546,35106178
47539,33230583
41271,25446323
36657,36117813
38711,3085858
38602,17230517
40013,6004951
41319,45046808
47944,10419181
36809,31373184
37949,39555142
47561,34506913
48377,23657454
37409,96119
41123,34272476
40013,6011732
45065,12633800
37363,2898332
41850,445024
41583,25089757
38804,240617
42635,20262017
36602,5996120
38662,40702154
37103,35216509
37990,29430869
48329,28645638
38445,250524
44674,1336275
41889,220680
37231,40287
46128,1007870
39263,92500
38490,235786
41422,503773
42188,25071
39254,327336
40004,6713322
36874,140088
40217,195211
38672,2063563
46778,1801070
37704,2114866
43613,244466
46377,3398701
40707,109726
43978,1363590
42147,6439770
37874,99452
36596,5996621
41223,6571963
36839,3978
39418,2459677
37235,149704
38899,6574915
36548,831893
38902,2506250
42388,50664
40731,473869
40767,134958
38745,169676
48457,1269234
36818,16488
48003,320247
38817,72694
41151,763031
45645,1404756
42725,1004183
38972,6663818
41598,38989
40380,6441387
38430,55386
40393,4723885
44214,764704
48091,329736
44109,7150757
47194,43603
45487,6601221
43578,51637
37907,55776
40524,7456726
46456,24073
36727,7719324
41870,12335
36832,59818
37286,6608160
39783,7704492
46125,301438
41159,655782
37666,412969
36647,107791
36832,17781
48028,23244
39940,8532187
36564,21607
36854,7997987
39015,247094
42653,246414
37512,8289097
40452,787546
48186,388219
40834,290252
37912,7469133
48156,12489539
37972,206553
45990,45033
40459,7283762
43483,238344
44103,3665783
39677,4838255
39767,7049405
37052,61931
38517,1062516
37179,110382
41202,9733619
42366,10841337
37733,167845
37495,76970
40870,8478990
46479,149403
37832,3121162
37877,757196
36768,9723754
45348,13618467
38946,86699
43004,6052079
42159,1048940
40690,133486
40609,637966
38692,17617913
43586,138897
46456,6620483
41702,149622
37377,54823
38151,1932042
39664,412287
36705,12096557
41492,1205982
41888,8748031
36792,12084655
37854,23289
36791,10561549
47062,77837
46778,341242
37997,4685
39356,8077593
41573,4187533
47123,7942534
42112,92301
41048,17208764
37463,13560388
47981,11451112
39671,1717889
40870,15839572
37494,272773
39140,15748293
42082,336886
46720,815890
42230,194611
39981,126137
43174,13531818
36981,280958
46913,1639512
42159,124110
40527,8694522
46922,161363
38156,15761362
39698,6617506
39629,329136
43509,60600
40842,10559187
48599,17133266
38172,13421636
43668,1341846
37447,12176602
42077,13034086
39730,15755355
42632,16045953
44373,100834
37982,862007
37291,234559
45212,13319632
37140,94667
47977,245832
39306,998209
45350,5205697
37099,8849382
41312,6773503
44675,13280482
37662,9275067
36714,12924307
41774,1011839
36566,107318
36553,100343
42727,463
38147,12985143
37802,15847065
37282,6916800
38140,84077
38839,9797936
39194,7787252
41760,7664735
37216,9748274
47583,9484114
43313,10586317
39424,12707296
39677,2879
39638,11080437
40637,15763784
46395,13615853
47026,7959424
40373,12384972
36545,15804232
46041,18251073
36917,15823461
42907,17204568
37509,2261584
46289,13508378
37351,121457
39274,1146093
40549,16071790
45330,11968674
42313,17166165
38098,13568555
46171,17372057
38580,6716
36917,167216
45499,1451580
43474,328469
45423,17883157
42401,297478
48042,24334
43892,15797509
41516,3607394
46665,505636
46287,13551244
48481,124853
38081,13120076
39701,6348864
38769,10560791
36968,7976897
38858,18481773
36861,13498
38894,18583137
36903,580905
38816,13262061
43206,19272774
37790,13037689
40400,17612258
40637,9003982
36821,219545
36882,12069434
48279,9998825
39850,13602393
40410,35125
46984,7192385
37866,15750610
38868,8139160
36847,85854
44330,31490
40083,662961
37875,291551
40393,7958702
43510,209576
41784,317081
37392,1421759
37487,3451949
40269,13365907
40572,20491654
40195,17981721
47276,17563192
42971,13528436
40142,22236956
36731,15851966
42742,8435071
37729,886066
47980,13634800
47953,13108849
37994,142079
45320,22547900
42950,21827600
40472,11540514
41887,5294
39971,12408735
41933,18776164
38393,18579799
38257,11476593
36823,13581798
42673,15814895
42543,265858
38990,8074838
48615,12750745
36754,28650
39159,14059726
42291,32987
38802,101571
41294,239810
39138,18798988
37077,21965351
41948,15738354
48562,7492119
46501,20548917
37497,18459190
44537,1520869
38008,7851203
37573,22405578
37478,16034400
39433,21526646
40627,18140842
37415,15793074
44526,4616864
36638,22913073
37256,1657392
37496,15801762
47601,7575266
38432,2432721
36772,17316770
45684,22914687
40972,15710557
37725,9977836
40418,16156006
43811,22700430
38023,50750
38749,12166282
37386,11301
38880,22842939
43751,18008074
37178,20351509
37296,891671
38124,18599776
37496,9640837
46286,18041750
45802,24501994
40528,22609434
46212,164836
38298,1902917
39951,81612
38187,2884065
48107,18187566
37273,21530082
38427,15722284
37064,22405779
38796,6064622
36866,12446825
41259,131060
45533,22124901
36639,11102353
48558,4485
37507,47952
40145,15703297
43069,25560247
39482,475166
48079,16152988
42897,21422053
42379,1397889
37682,126780
38190,13931214
37017,25517477
42014,404857
