book_id,character_id
6280379,395
6280379,396
6280379,397
6280379,398
6280379,399
6280379,400
6280379,401
6280379,402
6280379,403
6280379,404
6280379,405
6280379,406
6280379,407
6280379,408
6280379,409
6280379,410
6280379,411
6280379,412
6280379,413
6280379,414
6280379,415
6280379,416
6280379,417
6280379,418
6280379,419
6280379,420
6280379,421
6280379,422
7263429,423
7263429,424
7263429,425
7263429,426
7263429,427
7263429,428
7263429,429
7263429,430
7263429,431
10174795,432
10174795,433
10174795,434
10174795,435
609870,436
143728,437
143728,438
143728,439
17570751,440
17570751,441
17570751,442
17570751,443
17570751,444
17570751,445
17570751,446
17570751,447
73051,448
73051,449
73051,450
73051,451
73051,452
73051,453
12882349,454
12882349,455
129223,456
3157877,457
3157877,458
3157877,459
3157877,460
3157877,461
3157877,462
22193,189
22193,190
22193,191
22193,192
22193,193
22193,194
22193,195
563457,463
6084471,464
6084471,465
238126,466
238126,467
238126,468
238126,469
238126,470
238126,471
238126,472
238126,473
238126,474
238126,475
238126,476
238126,477
238126,478
238126,479
252999,480
252999,481
252999,482
252999,483
252999,484
252999,485
252999,486
252999,487
16114,488
16114,489
146109,198
146109,199
146109,200
146109,203
146109,204
146109,490
146109,491
146109,205
110396,492
110396,493
110396,494
110396,495
32940867,496
32940867,497
32940867,498
16111,488
16111,489
747746,499
747746,500
747746,501
747746,502
129117,503
129117,504
129117,505
129117,506
129117,507
129117,508
129117,509
129117,510
68333,511
68333,512
68333,513
68333,514
68333,515
68333,516
54589,517
54589,518
54589,519
54589,520
54589,521
54589,522
54589,523
54589,524
18249280,525
18249280,526
18249280,527
109830,528
109830,529
109830,530
109830,531
109830,532
109830,533
109830,534
109830,535
109830,536
109830,537
109830,538
109830,539
9888794,540
22192,189
22192,190
22192,191
22192,192
22192,193
22192,194
22192,195
233044,541
233044,542
233044,543
233044,544
10551253,545
10551253,546
10551253,547
4789801,548
4789801,549
104344,550
104344,551
104344,552
104344,553
104344,554
104344,555
104344,556
104344,557
91953,558
91953,559
91953,560
91953,561
91953,562
91953,563
24903919,564
24903919,565
24903919,566
24903919,567
24903919,568
24903919,569
24903919,570
24903919,571
366787,572
366787,573
774032,574
774032,575
774032,576
774032,577
774032,578
774032,579
774032,580
71622,581
71622,582
71622,583
71622,584
13020,585
13020,586
13020,587
13020,588
13020,589
13020,590
13020,591
13020,592
13020,593
13020,594
13020,595
13020,596
13020,597
13020,598
13020,599
13020,600
13020,601
13020,602
13020,603
13020,604
13020,605
13020,606
13020,607
13020,608
13020,609
13020,610
13020,611
13020,612
13020,613
13020,614
13020,615
13020,616
13020,617
13020,618
13020,619
13020,620
13020,621
13020,622
13020,623
13020,624
13020,625
13020,626
187811,627
187811,628
6251471,629
6251471,630
830784,631
830784,632
830784,633
830784,634
830784,635
830784,636
9394010,637
9394010,638
1931915,639
1931915,640
1931915,641
10402992,466
10402992,467
2141,642
634757,643
634757,644
634757,645
634757,646
634757,647
634757,648
634757,649
634757,650
634757,651
74046,360
74046,361
74046,362
74046,363
74046,364
74046,366
3630983,652
3630983,653
3630983,654
1022209,655
114172,656
114172,657
6503154,658
6503154,659
10048874,660
10048874,661
10048874,662
10048874,663
179174,198
179174,199
179174,200
179174,203
179174,664
179174,665
179174,666
179174,667
179174,668
179174,204
110393,669
110393,670
188454,671
188454,672
188454,673
188454,674
105574,675
105574,676
3416,677
3416,678
3416,679
3416,680
3416,16
3416,681
32703,682
32703,683
32703,684
32703,685
572692,686
572692,687
572692,688
572692,689
572692,690
146943,691
6100797,692
6100797,693
6100797,694
6100797,695
6100797,696
6100797,697
6100797,698
61898,699
61898,700
6777616,701
6777616,702
6777616,703
6777616,704
6777616,705
6777616,706
6777616,707
25128811,708
25128811,709
80672,710
80672,711
22189,189
22189,190
22189,191
22189,192
22189,193
22189,194
22189,195
313263,712
313263,713
313263,714
313263,715
313263,716
313263,717
104627,718
22875451,719
22875451,720
22875451,721
22875451,722
22875451,723
22875451,724
22875451,725
22875451,726
22875451,727
3216451,728
3216451,729
3216451,730
3216451,731
3216451,732
3216451,733
3216451,734
3216451,735
3216451,736
3216451,737
3216451,738
3216451,739
3216451,740
6090807,741
6090807,742
17305783,743
17305783,744
11277218,701
11277218,702
11277218,703
11277218,706
11277218,707
13316328,745
146108,198
146108,200
146108,201
146108,746
146108,203
13642963,701
13642963,702
13642963,703
13642963,704
13642963,705
13642963,706
13642963,707
13642963,747
13642963,748
13642963,749
13642963,750
13642963,751
13642963,752
13642963,753
13642963,754
13642963,755
13642963,756
13642963,757
13642963,758
13642963,759
13642963,760
13642963,761
13642963,762
13642963,763
13642963,764
7101,765
7101,766
7101,767
7101,768
7101,769
292275,770
292275,771
292275,772
292275,773
292275,774
292275,775
292275,776
343738,777
343738,778
343738,779
343738,780
343738,781
10283764,782
10283764,783
22191,189
22191,190
22191,191
22191,192
22191,193
22191,194
22191,195
9553,784
9553,785
104790,786
104790,787
104790,788
104790,789
104790,790
104790,791
104790,792
104790,793
104790,794
104790,795
104790,796
104790,797
104790,798
104790,799
104790,800
104790,801
104790,802
104790,803
104790,802
104790,804
104790,805
104790,806
438923,807
2606779,808
2606779,809
936611,810
936611,811
256280,812
256280,813
256280,814
256280,815
256280,816
256280,817
256280,818
256280,819
256280,820
256280,821
256280,822
518982,823
518982,824
96428,198
96428,199
96428,825
96428,200
96428,203
96428,205
3321397,826
3321397,827
3321397,828
3321397,829
59821,830
59821,831
1199174,832
1199174,833
1199174,834
1199174,835
257962,836
257962,837
62812,838
62812,839
62812,840
8999892,841
8999892,842
8999892,843
8999892,844
971239,437
971239,438
971239,439
17334077,845
17334077,846
17334077,847
17334077,848
17334077,849
17190226,850
17190226,851
29661618,852
29661618,853
29661618,854
29661618,855
29661618,856
166562,857
17586834,858
17586834,859
17586834,860
17586834,861
17586834,862
15725485,863
15725485,864
15725485,865
15725485,866
15725485,867
741481,868
741481,869
741481,870
741481,871
25319777,872
25319777,873
2484198,874
2484198,875
2484198,876
2484198,877
2484198,878
2484198,879
2484198,880
2484198,881
2484198,882
2484198,883
2484198,884
2484198,885
17493,886
17493,887
17493,888
17493,889
1032,890
44516,891
3359011,892
3359011,893
3359011,894
3359011,895
3359011,896
3726872,897
3726872,898
3726872,899
3726872,900
24816,901
24816,902
128518,903
128518,904
128518,905
128518,906
128518,907
77844,908
77844,909
77844,910
77844,911
77844,912
77844,913
199531,914
199531,915
199531,916
199531,917
199531,918
10169662,919
6972157,920
6972157,921
23016364,922
23016364,923
23016364,924
23016364,925
23016364,926
23016364,927
23016364,928
94351,929
94351,930
2848807,931
9786641,932
9786641,933
9786641,934
9786641,935
12617286,936
12617286,937
12617286,938
12617286,939
12617286,940
12617286,941
12617286,942
12617286,943
11324334,944
6046158,945
6046158,946
6046158,947
6046158,948
6046158,949
6046158,950
35425827,951
35425827,952
35425827,953
35425827,954
35425827,955
35425827,956
35425827,957
35425827,958
35425827,959
35425827,960
35425827,961
35425827,962
35425827,963
35425827,964
35425827,965
35425827,966
35425827,967
35425827,968
35425827,969
35425827,970
62794,971
6390031,972
6390031,75
6390031,973
307962,974
307962,975
1967633,976
1967633,977
1967633,978
15781,979
15781,980
15781,981
15781,982
1192521,983
1192521,984
1192521,985
1192521,986
50781,987
50781,988
50781,989
50781,990
3073174,991
3073174,992
596986,993
5820384,994
5820384,995
11903141,996
11903141,997
11903141,998
11903141,999
11903141,1000
11903141,1001
8161632,1002
8161632,256
8161632,1003
8161632,1004
8161632,1005
362002,1006
362002,1007
362002,1008
362002,1009
1205297,1010
14404,1011
14404,1012
14404,1013
14404,1014
14404,1015
18999,1016
18999,1017
18999,1018
18999,1019
18999,1020
12351695,1021
12351695,1022
3426706,1023
3426706,1024
866136,1025
866136,1026
866136,1027
866136,1028
866136,1029
866136,1030
866136,1031
866136,1032
866136,1033
866136,1034
866136,1035
866136,1036
866136,1037
866136,1038
866136,1039
866136,1040
866136,1041
866136,1042
866136,1043
866136,1044
866136,1045
866136,1046
866136,1047
866136,1048
866136,1049
866136,1050
866136,1051
866136,1052
866136,1053
866136,1054
866136,1055
866136,1056
866136,1057
866136,1058
866136,1059
866136,1060
866136,1061
866136,1062
866136,1063
866136,1064
866136,1065
866136,1066
866136,1067
866136,1068
866136,1069
866136,1070
866136,1071
866136,1072
866136,1073
866136,1074
866136,1075
866136,1076
866136,1077
866136,1078
866136,1079
866136,1080
866136,1081
866136,1082
866136,1083
866136,1084
866136,1085
866136,1086
866136,1087
866136,1088
866136,1089
866136,1090
866136,1091
866136,1092
866136,1093
866136,1094
866136,1095
866136,1096
866136,1097
37845319,1098
37845319,1099
9242236,1100
9242236,1101
9242236,1102
7812107,1103
7812107,1104
355034,1105
355034,1106
355034,1107
355034,1108
593109,1109
593109,1110
7203997,1111
7203997,1112
23280000,1113
23280000,1114
20492283,1115
20492283,1116
17913288,1115
17913288,1116
17913288,1117
23209927,1118
23209927,1119
40874032,1120
40874032,1121
40874032,1122
40874032,1123
40874032,1124
40874032,1125
40874032,1126
128529,885
181972,1127
181972,1128
181972,1129
181972,1130
96505,1131
96505,1132
6006822,1133
6006822,1134
170529,1135
170529,1136
170529,1137
170529,1138
1380834,1139
80738,1140
80738,1141
13414323,1142
13414323,1143
13414323,1144
13414323,1145
13414323,1146
13414323,1147
9412215,1148
9412215,1149
9412215,1150
9412215,1151
9412215,1152
9412215,1153
9412215,1154
9412215,1155
9412215,1156
7779571,1157
7779571,1158
7779571,1159
7779571,1160
7779571,1161
15743703,1162
15743703,1163
15743703,1164
15743703,1165
15743703,1166
15743703,1167
15743703,1168
15743703,1169
15743703,1170
15743703,1171
15743703,1172
15743703,1173
15743703,1174
25581147,1175
25581147,1176
25581147,1177
25581147,1178
25581147,1179
20903622,1180
17669067,1181
17669067,1182
18667307,1183
18667307,1184
18667307,1185
297898,1186
783291,1187
783291,1188
783291,1189
25365530,1190
25365530,1191
15790894,1192
15790894,1193
15790894,1194
15790894,1195
15790894,1196
15790894,1197
15790894,1198
15790894,1199
15790894,1200
29923707,1201
29923707,1202
32956365,1203
32956365,1204
22469,1205
22469,1206
7932,1207
7932,1208
7932,1209
588723,1210
588723,1211
588723,1212
588723,1213
588723,1214
317293,1215
317293,1216
271487,1217
271487,1218
276967,1219
276967,1220
276967,1221
276967,1222
276967,1223
276967,1224
6566722,1225
6566722,1226
6566722,1227
6566722,1228
7776678,1225
7776678,1226
7776678,1228
6309229,1229
320200,1230
320200,1231
320200,1232
555500,1233
555500,1234
555500,1235
19135072,1236
19135072,1237
19135072,1238
19135072,1239
19135072,1240
19135072,1241
19135072,1242
19135072,1243
19135072,1244
13044650,1236
13044650,1237
13044650,1238
13044650,1239
13044650,1240
13044650,1241
13044650,1242
13044650,1243
11672438,1236
11672438,1237
11672438,1238
11672438,1239
11672438,1240
11672438,1241
11672438,1242
12591698,1245
12591698,1246
12591698,1247
12591698,1248
12591698,1249
12591698,1250
3629971,1251
3629971,678
3629971,1252
3629971,1253
3629971,1254
3629971,1255
3629971,1256
3629971,1257
3629971,1258
3629971,16
3629971,681
12444166,1259
12444166,1260
12444166,1261
12444166,1262
12444166,1263
12444166,1264
186668,1265
3675828,1266
3675828,1267
3675828,1268
3675828,1269
3675828,1270
3675828,1271
8542996,1272
8542996,1273
8542996,1274
8542996,1275
8542996,1276
353761,1277
353761,1278
353761,1279
1017302,1280
1017302,1281
1017302,1282
7074259,1283
7074259,1284
7074259,1285
7074259,1286
7074259,1287
22712380,1186
22712380,1288
7171561,1289
7171561,1290
7171561,1291
7171561,1292
7171561,1293
18295852,1294
18295852,1295
7139340,1296
22892122,1297
22892122,1298
17700404,1299
13410943,1300
13410943,1301
9395215,1302
9395215,1303
440638,1304
440638,1305
440638,1306
440638,1307
440638,1308
440638,1309
6912491,1310
3170458,1311
724666,1312
6455256,1313
18528548,1314
18528548,1315
18528548,1316
18528548,1317
18528548,1318
18528548,1319
18528548,1320
109326,1321
109326,1322
882053,1323
882053,1324
882053,1325
882053,1326
882053,1327
882053,1328
882053,1329
882053,1330
882053,1331
882053,1332
882053,1333
882053,1334
15682,1335
15682,1336
21420175,1314
21420175,1315
21420175,1316
21420175,1337
21420175,1317
21420175,1318
21420175,1319
21420175,1320
763489,16
112080,1140
112080,1338
112080,1141
112080,1339
112080,1340
112080,1341
112080,1342
112080,1341
112080,1343
112080,1344
112080,1345
112080,1346
112080,1347
112080,1348
112080,1349
89716,1350
1416652,1314
1416652,1315
1416652,1316
1416652,1337
1416652,1317
1416652,1318
1416652,1351
1416652,1319
1416652,1320
1416652,1352
1416652,1353
1416652,1354
34303,1355
34303,1356
34303,1357
34303,1358
66692,1359
381364,1360
6941324,1361
6941324,1362
7871086,1363
7871086,1364
2972472,1365
2972472,1366
7789265,1367
7789265,1368
7789265,1369
7789265,1370
7789265,1371
9874196,1372
9874196,1373
895886,1374
895886,1375
895886,1376
895886,1377
895886,1378
6419,1379
6419,238
6419,239
3993839,1380
3993839,1381
3993839,1382
3993839,1383
3993839,1384
3993839,1385
3993839,1386
3993839,1387
8951449,1388
311196,1389
311196,1390
12384681,1391
12384681,1392
12384681,1393
12384681,1394
73906,1395
25193,1396
25193,1397
5045718,1398
5045718,1399
5045718,1400
5045718,1401
5045718,1402
5045718,1403
5045718,1404
5045718,1405
5045718,1406
5045718,1407
5045718,1408
5045718,1409
5045718,1410
5045718,1411
5045718,1412
5045718,1413
5045718,1414
5045718,1415
5045718,1416
5045718,1417
5045718,1418
5045718,1419
5045718,1420
5045718,1421
5045718,1422
5045718,1423
5045718,1424
5045718,1425
5045718,1426
5045718,1427
5045718,1428
5045718,1429
5045718,1430
5045718,1431
5045718,1432
5045718,1433
5045718,1434
5045718,1435
5045718,1436
5045718,1437
5045718,1438
5045718,1439
5045718,1440
5045718,1441
5045718,1442
15724908,1443
15724908,1444
15724908,1445
15724908,1446
5082616,1447
3173438,1448
3173438,1449
3173438,1450
3173438,1451
3173438,1452
3173438,1453
3173438,1454
18104749,1455
18104749,1456
18104749,1457
18104749,1458
16070521,1459
16070521,1460
16122643,1461
16122643,1462
16122643,1463
16122643,1464
16122643,1465
16122643,1466
16122643,1467
16122643,1468
16122643,1469
16122643,1470
16122643,1471
16122643,1472
16122643,1473
16122643,1474
16122643,1475
16122643,1476
16122643,1477
16122643,1478
16122643,1479
16122643,1480
16122643,1481
16122643,1482
16122643,1483
16122643,1484
16122643,1485
16122643,1486
16122643,1487
16122643,1488
16122643,1489
16122643,1490
16122643,1491
18858489,1492
14975,1186
101191,1493
43691,1494
3084415,540
3084415,1495
747558,1496
747558,1497
546255,1498
546255,1499
546255,1500
546255,1501
546255,1502
546255,1503
546255,1504
546255,1505
546255,1506
546255,1507
129877,1508
129877,1509
129877,1510
22046891,1511
22046891,1512
6344832,1513
6344832,1514
3598830,1515
3598830,1516
3598830,1517
3598830,1518
3598830,1519
3598830,1520
2624112,1521
2624112,1522
2624112,1523
2624112,1524
2624112,1525
23533039,1526
23533039,1527
23533039,1528
26245853,1529
77040,1530
25334576,1531
25334576,1532
25334576,1533
31952703,1534
31952703,1535
31952703,1536
31952703,1537
31952703,1538
31952703,1539
31952703,1540
381072,1541
381072,1542
381072,1543
303073,1544
303073,1545
303073,1546
303073,1547
303073,1548
634407,1549
76758,1550
394228,1551
394228,1552
394228,1553
394228,1554
394228,1555
17977710,1556
17977710,1557
17977710,1558
17977710,1559
1099648,1560
1099648,1561
300044,1562
300044,1563
7824997,1564
7824997,1565
7824997,1566
7824997,1567
7824997,1568
24048,1564
24048,1565
24048,1566
24048,1567
24048,1568
601219,1569
601219,1570
601219,1571
601219,1572
601219,1573
601219,1574
601219,1575
16169537,1576
16169537,1577
16169537,1578
16169537,1579
622855,1020
622855,1580
622855,1581
622855,1582
622855,1583
622855,1584
622855,1585
622855,1586
622855,1587
622855,1588
622855,1589
622855,1590
622855,1591
622855,1592
47701,1593
47701,1594
47701,1595
47701,1596
1835150,1597
48503,1598
48503,1599
2437710,1600
2437710,1601
2437710,1602
2437710,1603
2437710,1604
8721183,1605
10331050,1606
36613718,1607
36613718,1608
36613718,1609
36613718,1610
36613718,1611
13059477,1612
13059477,1613
40884817,1
40884817,1614
40884817,1615
40884817,5
40884817,1616
40884817,1617
40884817,1618
40884817,1619
40884817,1620
40884817,1621
40884817,1622
40884817,1623
40884817,8
17978443,1624
17978443,1625
17978443,1626
11323484,1367
11323484,1368
13455542,1627
13455542,1628
22044543,1299
26252659,1629
26252659,1630
21981841,1631
21981841,1632
10040,1633
65399,1634
68530,1635
6665900,1636
6665900,1605
418209,1637
418209,1638
59817,1639
59817,1640
59817,1641
59817,1642
56083,1643
7778609,1644
7778609,1645
7778609,1646
7778609,1647
7778609,1648
7778609,1649
7778609,1650
121792,901
121792,902
13318534,1651
13318534,1652
13318534,1653
13318534,1654
13318534,1655
13318534,1656
13318534,1657
13318534,1658
13318534,1659
13318534,1660
7789774,1661
7789774,1662
7789774,1663
7789774,1664
449,1665
449,1666
54076,1667
54076,1668
54076,1669
3241366,1670
3241366,1671
522686,1672
11706669,1673
11706669,1674
11706669,1675
11706669,1676
11706669,1677
11706669,1678
11706669,1679
11706669,1680
11706669,1681
11706669,1682
11706669,1683
11706669,1684
11706669,1685
11706669,1686
11706669,1687
11706669,1688
11706669,1689
11706669,1690
11706669,1691
11706669,1692
11706669,1693
11706669,1694
11706669,1695
11706669,1696
11706669,1697
11706669,1698
11706669,1699
11706669,1700
11706669,1701
11706669,1702
11706669,1703
11706669,1699
2623267,1704
2623267,1705
2623267,1706
2623267,1707
2623267,1708
2623267,1709
2623267,1710
146107,198
146107,199
146107,203
146107,1711
146107,1712
146107,1713
6753329,1714
6753329,1715
6753329,1716
184356,1717
184356,1718
11849067,1719
11849067,1720
11849067,1721
11849067,1722
21849362,1723
21849362,1724
6164596,1725
17133068,1726
17133068,1727
17133068,1728
17133068,1729
17133068,1730
17133068,1731
17133068,1732
17133068,1733
17133068,1734
17133068,1735
13543594,1011
13543594,1012
13543594,1736
13543594,1737
862311,1738
15773979,1739
15773979,1740
133238,1741
133238,1742
133238,1743
133238,1744
133238,1745
133238,1746
62535,1747
359759,1748
359759,1749
76688,1750
76688,1751
76688,1752
76688,1753
10569269,1754
10569269,1755
10569269,1756
10569269,1757
10569269,1758
10569269,1759
10569269,1760
10569269,1761
10569269,1762
10569269,1763
10569269,1764
10569269,1765
10569269,1766
10569269,1767
10569269,1768
10569269,1769
10569269,1770
10569269,1771
10569269,1772
8542839,1773
8542839,1774
8542839,1775
8542839,1776
8542839,1777
8542839,1778
8542839,1779
8542839,1780
18505844,1781
18077769,1782
18077769,1783
18077769,1784
18077769,1785
18077769,1786
20801166,1787
859887,1788
859887,1789
859887,1790
859887,1791
859887,1792
17679368,1793
17679368,1794
17679368,1795
29991719,1796
29991719,1797
89231,173
89231,680
89231,1798
89231,1799
89231,1800
89231,1801
89231,1802
89231,1803
89231,1804
89231,1805
89231,1806
89231,1807
89231,1808
42141,1809
42141,1810
42141,1811
42141,1812
42141,1813
6021526,1814
88071,1815
88071,1816
88071,1817
443765,1818
122771,1819
122771,1196
122771,1820
122771,1821
122771,1822
122771,1823
122771,1824
122771,1825
122771,1826
122771,1827
1847329,1828
1847329,1829
1847329,1830
9298,1831
9298,1832
9298,1833
248533,1834
248533,1835
6855506,1836
6855506,1837
6855506,1838
6855506,1839
6855506,1840
6855506,1841
6855506,1842
6855506,1843
65053,1844
3485562,1845
6366110,1845
826564,1846
227454,1847
227454,1848
381489,1849
381489,1850
381489,1851
381489,1852
6696602,1853
6696602,1854
146128,198
146128,199
146128,200
146128,203
61901,1855
61901,1856
61901,1857
821964,1858
821964,1859
821964,1860
821964,1861
821964,1862
821964,1863
13624367,1562
39799,1864
39799,1865
39799,1866
39799,1867
39799,1868
39799,1869
39799,1870
39799,1871
39799,1872
39799,1873
39799,1874
11512688,112
11512688,1875
11512688,1876
11512688,113
11512688,114
11512688,115
11512688,1877
143511,1878
143511,1879
143511,1880
143511,1881
526869,1882
526869,1883
526869,1884
12407853,1885
12407853,1886
12407853,1887
12143472,1888
12143472,1889
12143472,1890
12143472,1891
12143472,1892
4732517,1893
4732517,1894
4732517,924
4732517,1895
4732517,1896
102575,1897
290,1898
7343071,1899
8563829,1900
8563829,1901
8563829,1902
8563829,1903
8563829,1904
8563829,1905
8563829,1906
8563829,1907
8563829,1908
8563829,1909
8563829,1910
6310782,1911
6310782,1912
6310782,1913
6310782,1914
6310782,1915
6310782,1916
6310782,1917
6310782,1918
18422,1919
18422,1920
18422,1921
18422,1922
2414750,1923
2414750,1924
140099,1186
22089601,1925
22089601,1926
337537,1927
337537,1928
248322,1929
248322,1930
248322,1931
18392459,1932
18392459,1933
18392459,1934
18392459,1935
23002501,1936
23002501,1937
23002501,1938
34390820,329
34390820,1939
34390820,1940
34390820,1941
34390820,1942
34390820,1943
34390820,1944
34390820,1945
34390820,1946
34390820,1947
34390820,1948
34390820,1949
34390820,1950
34390820,1951
34390820,1952
34390820,1953
34390820,1954
34390820,1955
34390820,1956
34390820,336
16131032,1245
16131032,1248
16131032,1249
16131032,1250
169004,1957
169004,1958
25852870,1959
25852870,347
25852870,1960
25852870,1961
25852870,348
25852870,1962
25852870,1963
25852870,1964
25852870,1965
25852870,1966
25852870,1967
25852870,1968
25852870,1969
3060904,1970
3060904,1971
337132,1972
337132,1973
337132,1974
337132,1975
337132,1976
337132,1977
337132,1978
337132,1979
337132,1980
337132,1981
337132,1982
337132,1983
28463,1984
28463,1985
28463,1986
28463,1987
28463,1988
28463,1989
28463,1990
28463,1991
28463,1992
28463,1993
28463,1994
28463,1995
77431,1996
77431,1997
77431,1998
77431,1999
142442,2000
142442,2001
142442,2002
142442,2003
142442,2004
142442,2005
142442,2006
142442,2007
142442,2008
142442,2009
142442,2010
142442,2011
142442,2012
142442,2013
142442,2014
142442,2015
142442,2016
142442,2017
142442,2018
142442,2019
142442,2020
142442,2021
142442,2022
142442,2023
142442,2024
142442,2025
142442,2026
142442,2027
142442,2028
142442,2029
142442,2030
142442,2031
142442,2032
142442,2033
624672,2034
624672,2035
624672,2036
624672,2037
624672,2038
85855,987
85855,988
85855,989
85855,990
3474905,987
3474905,988
3474905,989
3474905,990
958277,2039
54804,2040
54804,2041
5586327,2042
5586327,2043
5586327,2044
5586327,2045
5586327,2046
5586327,2047
5586327,2048
5586327,2049
5586327,2050
5586327,2051
5586327,2052
5586327,2053
5586327,2054
5586327,2055
79088,2056
79088,2057
79088,2058
79088,2059
79088,2060
79088,2061
79088,2062
79088,2063
79088,2064
79088,2065
79088,2066
79088,2067
79088,2068
79088,2069
79088,2070
86524,2071
86524,2072
86524,2073
86524,2074
86524,2075
86524,2076
74045,2077
74045,2078
1002539,2079
4325,2080
4325,2081
4325,2082
4325,2083
122986,2084
19311,2085
19311,2086
19311,2087
19311,2088
19311,2089
19311,2090
19311,2091
19311,2092
19311,2093
19311,2094
19311,2095
19311,2096
760924,2097
760924,2098
760924,2099
760924,2100
760924,2101
8409257,2102
8409257,2103
246035,2104
900379,2105
900379,2106
9674335,2107
9674335,2108
9674335,2109
7202841,2107
7202841,2108
7202841,2109
6120349,2107
6120349,2108
6120349,2109
6120349,2110
53063855,2111
53063855,2112
53063855,2113
53063855,2114
53063855,2115
53063855,2116
53063855,2117
698034,2118
1249931,2119
1249931,2120
1249931,2121
1249931,2122
7005479,2123
7005479,2124
7005479,2125
7005479,2126
7005479,2127
7005479,2128
7005479,2129
7005479,2130
7005479,2131
7005479,2132
1533586,2133
