book_id,award_id
18635113,10992
20613624,10993
377254,10994
32324555,10995
1961314,10996
34037113,10997
37683751,10998
30025336,10999
35820633,11000
26842622,11001
26030734,11002
18743370,11003
348632,11004
833060,11005
135158,11006
5841908,11007
176755,11008
268437,11009
123557,11010
5711749,11011
1975322,11012
657371,11013
7389741,11014
3235139,11015
715428,11016
2185736,11017
6556855,11018
12759057,11019
8526694,11020
4881647,11021
613866,11022
7940589,11023
5762055,11024
6066819,10807
240162,11025
11333934,11026
91487,11027
149049,11028
17566144,11029
17448137,11030
18263725,11031
8725909,10917
9962040,11032
7776251,11033
5055737,11034
3401640,11035
1061557,11036
9646927,11037
2741766,11038
25793186,11039
18667945,11040
28220826,11041
167040,11042
29467232,11043
770614,11044
29567,11045
601390,11046
6670514,11047
606250,11048
5598819,11049
16982,11050
13318534,11051
3818665,11052
2138127,11053
6327239,11054
14504,11055
15773951,11056
62805,11057
644009,11058
3609537,11059
7148256,11060
6760780,11061
1238684,11062
10537195,11063
256003,10888
6596547,11064
826852,11065
149418,11066
1561628,11067
1111741,11068
15757486,11069
1146743,11070
6900824,11071
17210598,11072
23512999,11073
13083008,11074
19256975,11075
937106,11076
36047860,11077
60030,11078
17402288,11079
24612118,11080
1525997,11081
22195,11082
210250,11083
359581,11084
363499,11085
348823,11086
63742,11087
492069,11088
17977710,11089
4504870,11090
36950004,11091
4703427,11092
539904,11093
12889342,11094
112525,11095
484670,11096
12160934,11097
13056868,11098
15805442,11099
6440051,11100
5982447,11101
6047138,11102
19165476,11103
766917,11104
10535458,11105
22692740,11106
13642704,11107
23202,11108
41014989,11109
15161,11110
967294,11111
44014779,11112
56627,11113
6764886,11114
2696181,11115
52373,11116
42505366,11117
7306310,11118
175244,11119
766955,11120
969566,11121
35350,11122
181440,11123
1829655,11124
209693,11125
6249550,11013
545981,11126
8541234,11068
73574,11127
2065091,10551
6589111,11128
5168689,11129
299758,11130
6839917,11131
4135863,11132
6760793,11133
10965813,11134
270872,11135
1162185,11136
16101121,11137
1559509,11138
13413589,10813
10314376,11139
17852690,11140
373593,11141
17399338,11142
41160292,11143
35960060,11144
4318,11145
190999,11146
96123,11147
997897,11148
77398,11149
867162,11150
537107,11151
454095,11152
94673,11153
9065265,11154
1470232,11155
9166559,10635
9794942,11156
6632277,11157
13115556,11158
13223523,11159
13506310,11160
171201,11161
11550,11162
157387,11163
8437667,11164
670906,11165
6609764,11166
18103807,11167
26008840,11168
736392,11169
7842288,11170
34594982,11171
36199084,11172
24985,11173
40450,11174
12202480,11175
208324,11176
7081,11177
874419,11178
8483233,11179
5136,11180
45000,11181
4682558,11182
1157924,11183
761023,11184
7932775,11185
17978489,11186
13187824,11187
18889246,11188
20613761,11189
22574709,11190
31842429,11191
43220998,10576
402456,11192
46277,11193
196714,11194
5711714,11195
7280026,11196
6698199,11197
6747545,11198
208909,11199
1292495,11200
802151,11201
111126,11202
7311907,11203
13513092,10805
169354,11204
780889,11205
119825,10525
12088102,11206
23261332,11207
17383934,11208
12969593,11209
22882816,11210
13409664,11211
23129923,11212
23209924,11213
21251323,11214
27834600,11215
348205,11216
23310699,11217
30809786,11000
25893709,11218
29358517,11219
191113,11220
25160737,11221
7912465,11222
6287072,11223
5957313,11224
6782412,11225
201111,11226
10814693,11227
7737902,11228
13112023,11229
91989,11230
9403947,11231
14069,11230
11653,11232
452177,11233
1487623,11234
387348,11235
14781201,10966
25387393,11236
69681,11237
33621427,11238
837812,11239
25740412,11240
537124,11241
59503,11242
239830,11243
75643,11244
655601,11245
1035847,11246
69935,11247
874413,11248
708549,11249
95144,11250
174329,11251
12408149,11252
13037,11253
646195,11254
13359067,11255
26348,11256
15981711,11257
6201,11258
823810,11259
7882217,11260
26114291,11261
24529123,10942
8765,11262
35380157,10576
2136,11263
3686,11264
10298443,11265
428287,11266
436745,11267
1270615,11268
11337189,10641
15544715,11269
7737900,11270
18505832,11271
18400770,11272
70277,11273
17349153,11274
18668059,10703
25330489,11275
20525628,11276
30613790,11277
4885470,11278
1424766,11279
1699498,11280
59,11281
477990,11282
71784,11283
49838,11284
10329434,11285
21976102,11286
708694,11287
11864728,11288
696513,11289
12819342,11290
476875,11291
9741685,11292
31554413,11293
17228280,11294
17305016,11295
13542560,11296
8479681,11297
15808816,10933
43307358,11298
746255,11299
2615008,11300
2761,11301
10305,11302
2124206,11303
830364,11304
27298,11305
847791,11306
11890816,11307
8860297,11308
6572270,11309
982310,11310
1153501,11311
1062356,11312
13521501,11313
6523443,11314
126005,11315
84547,11316
12326627,11208
26109391,11317
6468870,11318
32024902,10998
64394,11319
36097619,10827
18375252,11320
1291491,11321
285563,11322
209390,11323
138097,11324
734191,11325
99461,11326
156565,11327
20701984,11328
839077,11329
11512688,11330
15774784,11331
2353037,11332
119512,11333
945276,11334
12924261,11160
6320247,11335
60364,11336
17332968,11337
19138879,11338
22822928,11339
92625,11340
22567184,11341
17412749,11342
36344555,11343
22552026,11344
25733983,11345
25189315,10897
13586891,11346
172691,11347
148780,11348
267869,11349
39978,11350
954303,11351
4580,11352
7548010,11353
16277248,10621
10105459,11354
13007638,11355
11115434,11356
4134071,10813
176332,11357
13490570,11358
42121526,11117
144758,11359
105687,11360
532069,11361
124718,11362
92762,11363
923404,11364
3134981,11365
165818,11366
300932,11367
542953,11368
31352,11369
2468062,11370
5932370,11371
950018,11372
87424,11373
17846011,11374
618177,11375
16101018,11376
38703,11377
884536,11378
3287351,11379
945882,11380
24694092,11381
18505796,11186
43352954,11382
28335696,11383
42143,11384
297186,11385
825377,11386
57981,11387
4950,11388
7938749,11389
1567544,11390
13409405,11391
1112404,11392
22054340,11393
4201106,11394
18007532,11395
226113,11396
7039746,11397
280352,11398
200362,11399
1531433,11400
3548256,11401
23019029,11402
28477789,10822
16878,11403
1232796,11404
18585282,11405
49741,11406
519048,11407
828387,11408
209497,11409
679464,11410
56140,11411
12125,11412
297815,11413
835458,11414
6939939,11415
60930,11416
28747,11417
7926569,10635
17182049,11418
7263429,11419
372490,11420
40940157,11421
7355137,10719
693016,11327
12890,11422
8041873,11423
23719469,11424
20980680,11425
23601046,11426
18464362,11427
23909755,11428
23346335,11429
22447885,11430
35724645,11431
22718705,11432
35575184,11433
68093,11434
7877549,11435
291112,11436
94062,11437
4277998,11438
12114440,10525
1900124,11439
23267873,11440
17253180,11441
19246471,11442
30731416,11443
36443315,11444
40893,11445
1832623,11446
6063110,11447
13759,11448
147210,11449
593031,11450
329957,11451
15817031,11452
17249189,11453
7062980,10864
6692041,11454
18599572,11455
46201,11456
15670,11457
21853633,10598
22609391,11458
31409135,11459
2498668,11460
256683,11461
6973755,11462
588066,11463
59830,11464
10836728,11465
287022,11466
13538702,11467
7336615,11468
6293900,11469
13038833,10648
26150770,11470
7914611,11471
22020598,11472
2202230,11473
13505863,11474
7090193,11475
177076,11476
10464963,11477
15781726,11478
335140,11479
15730340,11480
136760,11481
15790886,11482
17131869,11483
124918,11484
776489,11485
17408897,11486
2099048,11487
17910054,11488
43982054,11489
764270,11490
4143,11491
31357,11492
212615,11493
846616,11494
2043100,11495
3710,11496
60212,11497
5139218,11498
165395,11499
6420652,11500
15984353,10621
6908412,11501
10131648,11502
773858,11503
11515328,11504
15729392,11505
1720440,11506
6177287,11507
17562900,11508
7686395,11509
23215464,11510
23270216,11511
32920226,11512
45211809,11513
38330854,11514
71679,11515
443633,11516
738448,11517
1629727,11518
29588,11519
1038269,11520
8144743,11521
42048,11522
7469664,11523
6218007,11524
74696,11525
9308103,11526
1158380,11527
47774,11528
15803173,11529
29496208,10671
15811505,11530
9452338,11531
149622,11532
8518644,11533
9658159,11534
47619,11535
8526585,11536
12678461,11537
5896014,11538
595405,11539
6240223,11540
18301663,11541
40651862,11542
13642663,11543
56096,11544
7607918,11545
34403860,11546
417501,11547
27161156,11548
32497573,11549
33606119,11550
154091,11551
159903,11552
448114,11553
92325,11554
1287272,11555
13239822,11556
14813667,10553
16069783,11557
8533018,11558
13628812,11559
606935,11560
12926132,11330
18461986,10894
1795353,11561
138428,11562
776137,11563
98645,11564
7821828,11565
62012,11566
6721437,11567
3559,11568
659759,11569
9545064,11534
32351,11570
7200982,11571
539282,11572
11797368,11573
22098550,11574
26114127,11575
13612962,11576
27163019,11577
251446,11578
10873,11579
174764,11580
80642,11581
690955,11582
104080,11583
22326,11584
6532610,11585
24875,11586
11924352,11587
17934463,11588
16060716,11589
18594594,11590
30649795,11591
282675,11592
71678,11593
766319,11594
510632,11595
116054,11596
5711912,11597
20604826,11598
25739,11599
321357,11600
17707634,11601
155238,11602
9711714,11603
15790837,11604
925,11605
52263433,11606
229491,11607
218573,11608
164434,11609
77954,11610
321578,11611
764073,11612
4637888,11613
17254035,11614
114170,11615
10910,11616
13623948,11617
13562049,11618
428035,11619
319388,11620
7779696,11621
2964700,11622
18068100,11623
89526,11624
18689810,11625
20172134,11626
16045144,11627
7844543,11628
33832945,11629
13374,11630
88880,11631
23931,11632
89195,11633
117842,11634
63109,11635
420849,11636
12002819,11637
38333,11638
348537,11639
207984,11640
10803806,11641
110397,11642
37347,11553
22501028,11643
20821299,11644
25785993,11645
146064,11646
105648,11647
6449551,11648
840278,11649
7438179,10727
7942786,10525
151740,11650
25785761,11651
11313,10544
57736,11652
11785,11653
13138734,11654
6455548,11655
35368,11656
10846336,11657
1812654,11658
25937866,11659
116343,11660
46917,11091
1220721,11661
7510,11662
9798470,11663
12174312,10648
27864391,11664
18077836,11665
589995,11666
18280703,10894
28637,11667
268604,11668
500799,11669
736391,11670
420733,11671
28766,11672
4701,11673
8727466,11674
7719248,11675
2391128,11676
95609,11677
9995135,10887
36576120,11678
33843362,11679
11595072,11680
35074096,11681
144789,11682
81075,11683
1206073,11684
6783129,11397
254103,11685
65959,11686
11556,11279
23705512,11687
908311,11688
12016,11689
238137,11690
16172634,11691
816752,11692
8089,11693
7936809,11694
10637959,10719
9924,11695
16248196,11696
17901410,11697
19074829,11698
20439328,11699
58307,11700
490471,11701
271295,11702
527513,11703
15673,11704
11653081,11705
2294984,11706
6150990,11707
413432,11708
5024334,11709
217008,11710
119838,11711
6321815,11712
6791785,11713
309773,11714
15704459,11715
18507827,11716
2906039,11717
7457379,11718
27403373,11719
69515,11720
4071565,11721
136096,11722
16074932,11723
11389,11724
89352,11725
16136176,11726
18635086,11727
33113683,11728
994232,11729
252669,11730
4570908,11731
8573020,11732
225741,11733
7247854,11734
776212,11735
6428155,11736
13588394,11737
21936988,11738
28588073,11739
8717952,11740
207798,11741
69139,11742
2443516,11743
16051,11744
71863,11745
278280,11746
2176,11747
17194490,11748
2594251,11749
10290243,11750
6277757,11751
334818,11752
7938070,11753
64105,11754
96977,11754
75504,11755
3302568,11756
81992,11757
6918862,11758
8428139,11759
388698,11760
109514,11761
23252517,10894
11093329,11762
89821,11763
20549446,11764
15756277,11765
32905343,11766
432556,11767
10767466,11063
968902,11768
15944406,11769
12087796,11770
8449698,11771
8230578,11772
9265891,11773
6069525,11774
12326644,11637
108067,11775
64895,11776
350678,11777
133266,11778
44230,11779
6814059,11780
6614960,10813
6449378,11781
13356190,11782
14084,11783
27525,11784
25893,11785
5157,11786
28913,11787
25131061,11788
903,11789
17212231,11790
845074,11791
57043,11792
16130759,11793
1317696,11794
6957731,11795
309434,11796
769712,11797
1777244,10779
18039963,11137
152328,11798
8125737,11799
25129233,11800
7493,11801
132376,11802
267667,11803
73064,11804
3711152,11805
319964,11806
418285,11807
8563824,11808
1013383,11809
17834904,11588
10203,11810
58962,11811
40483,11812
65484,11813
419916,11814
1296353,11815
17793815,11816
11725779,11817
82443,11818
1488541,11819
7963189,11820
27833683,11236
9827,11821
238460,11822
112286,11823
2274683,11824
13188615,11825
7352053,11826
24910,11827
232109,11828
17978481,11829
3127736,11830
93453,11831
760961,11832
12738,11833
2302650,11834
20082,11835
216185,11836
12848580,11837
12334,11838
7968243,11839
8131227,11840
91249,11841
3015764,11842
1160780,11843
18163646,10736
32828538,11766
573142,11844
37737,11845
16059,11846
222525,11847
1948904,10510
6963764,11848
15873076,11405
22708867,11849
23929479,11509
1156439,11850
76812,11851
2011854,11852
70582,11853
598117,11854
313973,11855
394856,11856
7716140,11857
9440448,10635
9433912,11858
60146,11859
242757,11860
64552,11861
899856,11862
22698568,10779
12530,11863
102885,11864
10808013,11865
417780,11866
9306975,11867
89884,11868
49488,11869
248787,11870
6182702,10725
56405,11871
13042154,11872
17729031,11405
23093367,11873
13265092,10648
857528,11874
30279,11875
9410421,11876
112507,11877
11256979,11878
275844,11879
13330603,11637
6482981,11880
1474628,11881
8299165,11882
17349203,11883
1391316,11884
10199908,11840
7302794,10609
5755,11885
347964,11886
7710236,11887
784848,11888
1381691,11889
13517402,11159
22217702,11890
22249695,11891
7130616,11198
285740,11892
37774,11893
869906,11894
781124,11895
65714,11896
386887,11897
6318238,11898
13517617,10526
304889,11899
4419501,11900
1197929,11901
25622782,11902
30754980,11903
35924705,11904
25446343,11000
7339,11905
227751,11906
296384,11907
33727,11908
45110,11909
122968,11910
485812,11911
6973771,11912
9738582,11913
251665,11914
1527413,11289
10867,11915
40163119,11916
12881,11917
22341,11918
261601,11919
2980972,11920
332624,11921
834450,11922
2296769,11923
15704285,11924
20706852,11925
951749,11926
4437054,11927
45106,11928
153789,11929
69625,11930
8643220,11931
481372,11932
77355,11933
11506205,10525
16174176,11934
16099159,11935
17061,11936
202677,11937
130511,11938
7096123,11939
57045,11940
2828595,11941
2108205,11942
9532901,11943
30051627,11944
45432,11945
5347,11946
6327801,11947
12135086,11948
12119529,11949
142181,11950
322662,11951
33288638,10671
2176660,11952
105703,11953
112277,11954
36217425,11955
206856,11956
217436,11957
444347,11958
15815364,11959
5578319,11960
3449751,11961
129911,11962
15760,11963
290376,11964
7685763,11965
110387,11966
59805,11967
626186,11968
6308141,11969
1271104,11970
16138688,11208
16099189,11208
11045709,11971
359194,11972
89281,11973
101893,11974
64316,11975
25056959,11976
7093952,11977
2761626,11978
6657648,11979
98685,11980
109367,11981
7023554,11982
28381,11983
114128,11984
17333426,11405
325421,10952
17978160,11985
11970096,11986
143730,11987
3798707,11332
2637138,11988
7841670,11989
15825932,11990
238127,11991
4858915,11992
1243539,11993
4455573,11994
5554803,11995
1700436,11996
15967,11997
22135,11998
18730321,11208
28425,11999
10184403,10813
21874813,12000
334291,12001
96472,12002
61690,12003
529701,12004
12286,12005
9680114,12006
18952341,12007
6238661,12008
6076675,12009
20663749,12010
41088576,12011
38355410,12012
213975,12013
234232,12014
23204877,12015
180630,12016
977817,12017
26931,12018
30044,12019
5750628,12020
29743,12021
33570,12022
1215919,12023
135917,12024
13592828,12025
21094993,12026
16059350,10652
17978510,12027
904488,12028
154869,12029
107456,12030
762064,12031
6571967,10595
71845,12032
14781507,12033
24300,12034
103171,12035
3830,12036
125965,12037
1606730,12038
36223860,12039
106540,12040
133772,12041
595586,12042
13597728,12043
16075147,12044
638689,12045
458003,12046
1590979,12047
1022376,12048
49745,12049
662323,12050
1703186,12051
12787,12052
52142,12053
5841487,12054
18339834,12055
18467802,12056
1358541,12057
5942,12058
133937,12059
96702,12060
7841686,12061
396836,11067
218574,12062
2687495,12063
102458,12064
13543594,12065
79909,12066
60279,12067
6697305,12068
15701217,12069
647683,12070
18490532,12071
22886112,11190
7741856,12072
18482611,12073
682150,12046
25059,12074
7807446,12075
420734,12076
93996,12077
210946,12078
827326,12079
231826,12080
8862,12081
18285437,12082
2148234,12083
52879,12084
423245,12085
31177,12086
1455289,12087
4593274,12088
2880674,12089
2138601,12090
2201019,12091
394015,12092
1191449,12093
1328370,12094
118437,12095
784633,12096
1248692,12097
4859743,12098
290369,12099
763215,12100
6436602,12101
279642,12102
1585765,12103
379197,12104
76546,12105
2784363,12106
7100173,12107
1149607,12108
7700881,12109
164760,12110
104106,12111
7740311,12112
2454475,12113
797298,12114
4926564,12115
9343373,10609
2132036,12116
275651,12117
926733,12118
1738972,12119
818407,12120
72662,12121
311840,12122
10046509,12123
32445,12124
351461,12125
12964250,12126
580196,12127
6758423,10495
1572241,12128
4328108,12129
9776876,12130
11813450,12131
486714,12132
409636,12133
9916356,12134
301727,12135
10391956,11179
426912,12136
152427,12137
830265,12138
77353,12139
11244026,12140
9668661,12141
42718,12142
41457,12143
6062415,12144
1870638,12145
3755301,12146
2900911,12147
256959,12148
8050160,12149
44535,12150
4563201,12151
18054480,12152
13512323,12153
3284192,12154
10291971,12155
1427459,12156
428854,12157
147146,12158
1593855,12159
92254,12160
613605,12161
12675648,12162
12160826,12163
6277227,12164
15712314,12165
476875,12166
13505926,12167
163677,12168
7798222,12169
2252204,12170
15716457,12171
13117308,11229
1022331,12172
12822875,11330
15762766,12173
10211494,11179
11693,12174
783968,12175
10900053,12176
8801543,12177
12030880,12178
9143033,12179
803177,12180
1790021,12181
11431000,12182
12908035,10664
12837554,12183
236719,12184
6715481,12185
280410,12186
2058305,12187
341992,12188
16090309,12189
16135463,12190
89377,12191
10593071,12192
6405181,12193
16031091,12194
394027,12195
16143648,12196
308060,12197
420967,12198
10762662,12199
13536606,12200
16050736,11726
13492032,12201
13101761,12202
7077917,12203
60707,12204
17399863,12205
40304,12206
16107908,12207
4025200,12208
17699460,12209
252459,12210
159764,12211
6135488,12212
11633124,12213
2008039,12214
13193855,12215
111646,12216
18179259,12217
16158528,12218
3418688,12219
3378965,12220
18367554,12221
18592416,12222
18169712,12223
10852343,12224
17900221,12225
391850,12226
7172060,12227
7743783,12228
12750296,12229
7864220,12230
17159011,12231
20433978,12232
18707788,12233
241388,12234
396931,12235
20419632,12236
18218495,12237
4015864,12238
10080434,12239
20589303,12240
2404797,12241
10158656,12242
871284,12243
18226784,12244
18841647,12245
6096231,12246
10454232,12247
16058610,11208
11737310,12248
15902792,12249
368405,12250
13574710,12251
16130291,10530
17375790,12252
87371,12253
22662570,12254
5226968,12255
1871379,12256
51019,12257
13254159,12258
18406158,12259
6005113,12260
496303,12261
13013083,12262
18877657,12263
11389398,12264
23473255,12265
417656,12266
10645526,12267
21946642,12268
21882327,12269
7952209,11270
9942091,12270
669541,12271
16089721,12272
12414625,12273
17253247,12252
20798720,12274
22662902,12275
23678552,11275
18804857,12276
16094280,12277
21818422,12278
18600489,12279
24497270,12280
6765740,12281
42714,12282
23585287,12283
10872535,12284
16158844,12285
9572203,12286
16002136,12287
13360957,12288
20575425,12289
24885622,11687
23924229,12290
39302,11289
19485109,12291
17032324,11617
8466973,12292
2106193,12293
25491363,12294
6870698,11397
16121661,12295
25035244,12296
25155125,12297
18810929,12298
414146,11946
5900527,12299
17794325,12300
18806259,12301
23308960,12302
22814408,12303
25113747,12304
19616957,11186
26127512,12305
6871095,12306
3066,12307
22064780,12308
27241996,12309
24156733,12310
27395766,12311
12352843,10736
65070,12312
18224293,12313
211264,12314
23398625,12315
668282,12316
22809818,12317
25826381,12318
14287847,12319
49038,12320
16406114,12321
6609563,12227
13413944,12322
422134,12323
22826340,12324
13450398,12325
10135719,12326
11328077,12327
159666,12328
18634859,12329
7936425,12330
24001,12331
25682803,12332
30076608,12333
6582496,12334
27973757,12335
6931717,12336
23353422,12337
352727,12338
17302559,12339
30549126,12340
23578,12341
12453610,10805
25061,12342
101299,12343
5598960,12344
15819606,12345
25868031,10822
15721120,12346
23129,12347
23280166,12348
1364217,12349
12146528,12094
4070493,12350
33876808,11726
23129715,12351
24819482,12352
12799058,12353
33380504,12354
95626,12355
23532871,11549
46204363,12356
31170723,12357
28449231,12358
410389,12359
1344318,12360
22208279,12361
13170021,12362
26473868,12363
10125238,12364
668026,12365
27154427,12366
546170,12367
15717298,12368
18576,12369
34020174,12370
29546259,12371
258627,12372
12558686,12373
24035668,12374
12202480,12375
33208115,11171
20660692,12376
30069169,12377
274746,12378
30292329,12379
28953118,12380
4883204,12381
36413580,12382
20922826,12383
30107571,12384
6371243,12385
21611,12386
25692886,12387
13572812,10664
113118,12388
40579998,12389
17333180,12390
31850667,12391
36430456,12392
31921280,12393
51077,12394
7891973,12395
27161816,12396
25351826,12397
33883976,12398
42933229,12399
890210,12400
1433355,12401
21928,12402
40502274,12403
440777,12404
41741010,12405
15992356,12406
41165488,12407
1428609,12408
3195668,12409
22628234,12410
41888678,12411
17302571,12412
40390773,12413
35540804,12414
44564172,11343
966757,12415
21428094,10998
35965482,12416
40864492,12417
10385704,12418
31869108,12419
586732,12420
41952489,12421
10157304,12422
12923588,12423
21401526,12424
1451628,12425
963537,12426
33395557,12427
25394434,12428
40367270,11117
239399,12429
52521517,12430
30687041,12431
37558445,12432
28229,12433
35542217,12434
28107444,12435
48567611,12436
41147279,10576
37004370,12437
164238,12438
7743532,12439
10256072,12440
36348525,12441
37539001,10576
4904977,12442
13069261,12443
30347616,12444
1821730,12445
32857181,12446
181481,12447
50056671,12448
35617181,12449
22929586,12450
11640897,12451
27864943,12452
676723,12453
34066798,12454
5326,12455
36222611,12456
170448,12457
29283884,12458
7894237,12459
6627633,12460
123534,12461
782858,12462
3048530,11278
1131877,12463
