book_id,series_id
3187154,6216
6764231,3446
18708437,6247
11359361,1037
201354,6260
13543188,6079
18465550,6288
18106691,6289
907676,6303
685579,840
4339191,727
826582,83
6741852,5979
13632485,6338
19336,2354
17697959,5378
736116,6413
7800410,490
12160853,1037
6297,6422
18111770,2351
55453,6445
12634575,2712
6795861,5979
219813,6504
7343947,2131
34871,6505
13354343,2538
2314849,6539
10793264,1037
8067175,6557
22741863,6568
137450,5713
9548739,6079
1106041,2712
13369227,6585
38396,5302
31945240,6616
2054617,6623
17801504,5979
6924697,6649
892463,6650
8396340,6659
363711,6660
13572619,2538
12414235,5067
10092591,6683
956478,6685
1475747,6687
1205580,1290
15841845,1181
8939770,6703
18690048,6748
23824206,6079
2047603,6759
7693839,6760
30332862,6769
26865311,5979
24150,118
6922803,6649
10450750,1361
7140220,6801
11506675,6816
13458758,6837
23629814,6079
23563659,1175
6375048,6862
7074728,6869
31194232,1437
13241696,5979
11194442,2538
2617843,1700
9675221,6918
2578114,3210
14427,6928
16109187,6941
10661081,808
7654949,6952
1921992,6964
18693744,6079
914487,6978
7547710,6997
28249945,5979
1095697,7005
260811,7012
5889035,6649
146199,7021
8147248,1057
42699,2882
13491220,2538
43576,7036
116295,2239
116326,7045
2418066,6376
18513786,4613
1330198,6964
31450846,3614
865850,7079
13594588,802
3479967,7100
23908423,6883
364550,4581
3005076,7122
13576195,2538
13583766,7139
11737081,6079
34055460,7183
41363,6119
11719,7214
314926,7217
2812137,7222
9609248,7247
18392905,7250
866134,7267
8483904,7268
738208,7294
33840924,7303
26067738,7305
2054629,6623
181601,83
573009,7313
6349902,7122
100359,4258
6012533,7324
52528,2348
8576171,7335
4990508,7247
21897817,1546
158785,7357
738175,7294
17901177,7183
23310161,1396
39804902,4203
604578,7430
7823592,2712
2054669,6623
43263231,4203
482308,7488
885500,2354
2865944,83
1286268,7491
1624561,2413
2458709,3210
282083,7513
6382952,7527
17284746,6376
15790868,887
24221221,7550
129847,7554
393128,7555
2737090,6623
440116,2278
22238177,4203
19647,517
3977238,7606
17284737,6376
11736973,7608
867248,7612
20605813,7617
2960686,4033
13236938,7636
91263,3026
41555953,4203
2188829,7641
115817,6705
775597,7655
4704388,7656
16155000,6376
6653469,7617
25083550,7686
2960690,4033
18461360,5107
263175,7294
36244423,9626
93742,20
8323386,7729
13547345,7730
8454515,33
13494834,122
227286,7021
28501505,1339
93743,20
7337,1366
12610592,7795
17586475,6376
21415082,7686
11834349,490
1692524,7824
26591767,7831
786729,641
34509,3645
6342602,7861
21411409,7686
13514251,1546
17679520,7890
13635860,7893
44286669,6376
13501651,7907
12325994,76
169524,7914
1387654,1633
12729237,7686
95657,1410
1054845,1410
3398,3708
184866,7966
1302584,76
269353,7976
11483403,1546
1387563,1633
17938417,8000
26831901,8002
573003,7313
2761829,2131
12325796,76
91439,2348
10954704,1546
21370980,8052
618174,4308
700157,8062
359830,1097
3128223,8080
19421888,517
7739968,1343
6100632,1559
6443318,1410
6516222,8137
788431,8139
900068,8156
20168816,6076
1830583,8176
122981,8180
7012297,2418
138685,5048
480204,8202
30518871,8216
20578515,8221
4947464,490
154072,8230
359798,641
13095649,6861
127582,5068
458191,8176
13580660,2442
922724,3348
47695,8287
32802274,8303
2360206,8306
684420,83
9301842,874
337040,8328
29370481,23
218461,4258
432463,83
1290068,8343
510583,874
171807,8376
201041,345
2208741,83
1000239,874
14060046,1175
393470,8411
29936927,8413
10329470,8421
7685228,8421
20813238,8426
2104355,4067
900394,8411
933549,8447
6723799,8462
32275,3026
570534,874
131776,641
4488,5554
25637684,8500
1931595,8502
17570744,8504
969006,8411
16401,8510
57148,8531
21525975,8536
131129,8538
3047848,8366
2091194,8553
10087767,490
338069,2278
523761,4284
346692,874
813789,8628
17281226,8645
773606,6156
17281230,8645
1089325,8306
43364,8698
13481283,490
8113297,8704
443845,8707
2314769,8306
875644,874
2213486,2278
1387399,8725
8174434,8729
38496733,6130
13185980,8759
11623441,2278
2360207,8306
1227457,8773
17977710,8303
89867,8777
839503,8786
2065568,8306
18513789,4613
6661677,692
7973812,8801
132695,3026
2065589,8306
85862,8820
6381379,8825
704172,8306
18513774,4613
397023,8846
17137623,8847
34847105,8872
1749162,8874
13059026,8877
1115866,241
21853637,8901
2216225,4308
31298846,7139
137045,8951
1763612,2474
2429032,3645
22224,2278
7721611,9007
765654,1409
532974,9012
32570788,9013
440122,2278
132913,9044
20015783,3348
2281220,9054
1212152,5565
18740605,7615
19622432,3126
161540,1097
1126503,9080
7785,9081
19271017,9089
17038015,9071
61449,3348
17038016,9071
758614,641
17038017,9071
21168477,5565
1126549,9080
301058,9123
32832,1785
3872871,3126
791780,641
1003311,2157
6878541,3126
289232,9151
77368,1882
10266875,5713
294284,7488
118017,9185
2855642,9207
217883,9209
385250,9217
29604396,9220
9997241,9225
106151,1382
402026,9217
667147,9229
1147988,7355
3305824,9239
10673335,5302
217884,9209
217902,9209
492812,9273
18148722,9276
316287,3898
18692932,9282
3335148,9291
131693,9292
1049070,9298
12576078,4074
203023,4088
2200090,9317
120646,9089
854727,9333
515593,9089
1002873,9341
40782286,1843
499415,9344
35958,9345
632117,9350
1769738,9354
120694,5970
10119526,9361
178051,9376
6723744,8462
344018,9394
17802957,9395
885498,2354
808853,5105
15702859,8901
13516050,9413
704176,8306
386421,9420
6383706,9421
18130046,9427
179101,9432
492109,9439
4565266,9441
797498,3026
17369283,9459
2657,9471
70401,517
233093,9081
5907,9488
7332,1366
24812,250
11297,9500
4929,9502
44186,9503
33,1366
67896,9515
1202,9520
3950967,162
3257136,9526
656,4610
13006,8707
35519,9555
57460,7021
6440,9558
248596,2262
50033,2262
41424,1882
11918,6861
23878688,9575
17309,2067
46677,9601
767680,83
41899,162
597790,1366
412732,517
59715,250
111450,162
18386,9641
667234,9081
11925514,9648
7779,4839
96358,812
24813,250
26157586,9697
6316171,9708
48757,9728
301736,9730
22632,78
10016013,9759
50140,517
1108124,6299
12969140,9781
19321,2354
17303,2067
24817626,9471
11366397,9274
73186,9810
15839984,1403
24388326,7235
823411,7100
79626,9823
17886,3246
11922,6861
2168850,9850
158770,7357
11919,6861
4107256,6861
24815,250
17563755,9894
364089,8
87640,9924
393147,9926
89370,9728
3609763,3599
19747756,1020
7557548,2239
386234,9420
3586,6760
11099729,641
6364657,311
6505109,9991
3838932,727
17286162,2712
6375561,10004
10461,517
1627,6975
6050822,8426
13578175,9608
13568619,7139
35023531,10026
91289,10030
91440,2348
615570,10044
826584,83
7329,10091
11742691,5067
47730,10111
63837,2348
22374,812
7093222,6861
34076952,6957
125926,6861
188226,78
318335,2474
53135268,10026
6638377,10123
330760,517
343545,2086
3419808,439
11432,6376
826585,83
9864913,773
34508,2239
35332,6376
3437465,727
416318,4581
214332,10188
17262236,9648
91571,8707
47626,10203
78408,1190
6725785,6861
3303559,10216
17661831,7100
13939,9924
189802,10226
7797032,6861
825081,6650
231850,10259
54258,6031
17698038,2712
100344,4258
486324,7460
111220,2985
28524,9951
92377,9571
758654,1097
44150974,6096
599090,641
17948607,9274
61505,9395
448836,78
105232,10327
2083991,10336
42447,10345
18884,10226
60080,8230
10147,490
96471,10350
14828781,10352
227274,7021
459134,5302
2813124,6861
6402364,9520
4983,556
6594826,10405
1129928,10410
78887,2348
475339,6156
862350,6861
1603101,1410
6721258,10420
7642606,1064
40090,10441
24494,250
1541884,6861
35427101,10458
15719,10461
7514774,10463
570540,874
6871737,10470
756712,2354
17404452,2712
765427,10473
91714,10481
177001,5068
125925,6861
530425,9229
331344,10488
4067103,20
