book_id,book_avg_rating
471174,3.9
471512,3.7
471809,3.8
472025,4.0
472101,3.9
472219,3.7
472331,4.4
472343,4.0
472392,3.9
472543,4.2
472580,4.2
472626,4.0
472744,4.4
472778,4.0
472920,4.3
473067,3.7
473313,3.8
473557,4.3
473623,4.3
473678,4.1
473710,3.8
473846,4.0
473869,3.9
473935,4.0
474078,3.9
474111,3.8
474113,3.4
474195,4.2
474211,4.0
474374,3.5
474634,3.5
474687,3.6
474740,3.7
474777,3.4
474788,3.9
474858,4.3
475036,4.3
475037,4.2
475166,4.3
475196,4.1
475234,4.2
475245,4.3
475339,4.2
475444,3.7
475920,4.4
475965,3.9
476103,4.0
476301,4.6
476384,4.6
476494,3.9
476496,4.0
476543,4.1
476558,3.9
476575,3.9
476733,3.9
476749,3.8
476875,3.6
476909,3.9
477078,3.6
477107,4.2
477209,3.9
477272,3.9
477338,3.8
477359,4.1
477453,5.0
477520,4.2
477597,4.0
477605,3.8
477728,4.2
477779,4.4
477990,3.8
478071,3.2
478145,3.6
478146,3.9
478246,4.2
478628,4.0
478657,3.9
478658,3.9
478659,3.8
478744,3.8
478894,3.9
478951,4.4
478996,3.8
479242,3.4
479309,4.1
479356,3.8
479415,3.8
479507,4.0
479519,4.2
479561,4.3
479572,3.8
479594,3.9
479650,4.2
479669,4.0
479707,3.9
480204,4.0
480231,4.2
480443,3.8
480479,3.8
480570,4.1
480575,4.1
480864,4.0
481335,3.8
481372,4.0
481446,4.1
481455,3.4
481524,3.8
481528,3.9
481550,3.8
481645,3.9
481743,3.6
481749,4.6
481912,4.1
482021,4.1
482308,4.3
482583,4.2
482842,3.8
482889,3.8
482977,4.1
482988,4.0
483007,3.9
483057,3.9
483103,3.8
483137,4.0
483155,4.0
483369,3.4
483485,4.4
483646,3.5
484028,4.1
484094,4.2
484110,3.9
484122,4.2
484143,4.1
484192,4.1
484531,3.9
484548,4.1
484549,4.1
484550,3.9
484562,3.8
484637,4.0
484667,3.7
484670,3.8
484714,3.6
485025,4.0
485129,3.9
485398,4.5
485812,4.0
485815,4.1
485820,4.0
485894,3.8
486050,4.0
486175,4.0
486210,4.1
486298,3.8
486319,4.0
486324,4.0
486453,4.0
486550,4.3
486714,3.9
486749,4.5
486913,3.7
486977,4.1
487188,4.4
487238,3.9
487445,4.1
487582,4.1
487666,4.3
488029,4.0
488682,3.5
489606,3.8
489612,3.9
489830,3.9
489838,4.0
489972,4.3
490136,4.1
490138,3.6
490196,4.2
490291,3.6
490368,4.6
490403,4.0
490419,3.8
490425,3.6
490430,3.9
490471,3.9
490609,4.0
490667,4.0
490867,4.3
490966,3.3
491087,3.9
491199,4.0
491230,4.0
491244,3.9
491312,3.9
491578,4.0
491735,3.5
491858,3.8
491887,4.3
491888,4.3
491944,4.0
492050,3.5
492069,3.6
492109,4.1
492461,4.2
492486,3.8
492490,4.6
492812,4.0
492887,4.4
492923,4.3
493005,4.0
493051,3.8
493123,4.1
493124,4.0
493311,4.5
493455,4.1
493456,3.6
493553,3.6
493559,3.5
493566,3.6
493712,3.7
493715,3.7
493746,4.1
493790,3.9
494059,4.4
494164,4.0
494304,4.1
494320,4.2
494785,3.6
495242,3.6
495305,4.4
495369,4.3
495395,3.8
495822,3.8
495908,4.1
496040,3.9
496102,3.9
496123,4.1
496131,3.5
496139,3.9
496303,3.7
496638,3.8
496670,2.9
496875,4.7
496895,4.1
496910,4.4
497121,3.8
497164,4.0
497179,4.1
497195,4.2
497199,3.9
497250,4.1
497396,4.0
497499,4.1
497648,3.8
497723,3.3
497819,3.7
497834,4.1
498082,3.9
498214,3.9
498389,4.0
498406,3.9
498428,3.8
498608,3.9
498641,4.3
498664,4.2
498744,4.1
498835,3.8
498915,4.0
499094,4.1
499150,3.6
499252,4.1
499409,5.0
499415,3.8
499437,4.2
499749,3.9
499784,4.0
500383,4.1
500463,4.2
500503,4.3
500657,4.0
500660,3.8
500717,3.5
500719,3.8
500743,4.1
500799,4.2
500998,3.8
501124,3.8
501215,4.2
501590,3.7
501635,3.8
501710,3.8
501740,3.5
501817,4.1
501909,3.6
501910,3.8
501960,3.9
502101,4.4
502301,3.8
502556,4.0
503019,3.6
503150,4.1
503156,3.6
503206,4.4
503207,4.5
503248,3.7
503342,3.5
503488,4.0
503490,4.0
503536,4.0
503773,3.7
504118,3.9
504405,4.1
504420,4.3
504579,4.0
504698,3.6
505064,4.0
505222,3.7
505304,4.1
505352,4.3
505453,3.9
505558,4.3
505636,3.9
505639,3.9
506127,3.8
506145,4.3
506268,4.2
506638,3.8
506908,4.6
507069,4.1
507086,3.7
507590,4.2
507690,4.3
508098,4.2
508225,4.0
508274,3.8
508388,4.2
508486,3.5
508903,3.8
508957,4.0
508988,4.0
509048,4.2
509080,3.8
509094,3.9
509387,3.8
509493,4.0
509700,3.4
509784,4.2
509858,3.8
509957,4.1
509985,4.0
510022,4.1
510029,4.1
510030,4.1
510070,4.0
510247,4.2
510411,3.7
510537,4.2
510539,3.7
510569,4.1
510583,3.9
510632,3.6
511115,3.8
511152,4.4
511206,4.0
511208,4.0
511226,4.2
511227,4.1
511239,4.5
511241,4.5
511257,4.0
511258,4.0
511259,4.0
511260,4.0
511261,4.0
511263,3.9
511527,3.7
511528,3.7
511532,3.6
511566,3.6
511567,3.6
511613,4.3
511614,4.1
511627,3.6
511635,3.8
511655,3.5
511684,3.8
511718,3.6
511854,4.1
511993,4.0
512475,3.9
512644,3.6
512662,4.5
513176,4.0
513252,4.0
513260,4.0
513267,4.0
513269,4.1
513275,4.0
513367,4.0
513523,4.2
513617,3.6
514126,4.5
514210,4.2
514592,3.9
514771,4.0
514778,3.8
514811,4.1
514855,4.5
515057,4.2
515290,4.4
515394,4.1
515431,4.2
515475,4.0
515587,4.1
515593,3.6
515601,4.4
515885,4.2
516074,4.0
516570,3.3
516784,4.5
517188,3.7
517190,4.2
517344,3.9
517570,3.6
517693,3.6
518439,3.6
518777,4.3
518848,4.2
518853,4.0
518982,4.3
519048,3.9
519087,3.5
519112,4.1
519546,3.9
519933,4.2
520111,3.4
520286,4.4
520499,4.2
520632,4.0
520723,4.1
520738,3.8
521116,3.6
521118,3.7
521122,3.7
521123,3.7
521129,3.8
521135,3.4
521147,3.5
521154,3.7
521164,4.0
521175,3.7
521198,3.8
521212,3.7
521224,3.7
521524,4.1
521648,4.2
521942,4.0
522421,4.0
522453,3.4
522471,4.0
522534,3.9
522597,4.0
522686,3.9
522726,3.9
522776,3.7
522782,3.7
522821,3.8
522888,4.2
522903,3.8
523151,3.8
523468,3.9
523761,4.0
523793,3.7
523795,4.1
523930,3.8
523974,4.3
524338,2.9
524878,3.8
525010,3.8
525285,3.9
525304,3.9
525371,4.1
525426,3.7
525544,3.4
525678,3.9
525995,4.0
526014,4.1
526024,3.8
526045,3.6
526067,4.2
526071,4.3
526170,4.5
526187,4.1
526518,4.3
526548,3.6
526550,4.3
526613,4.1
526643,3.9
526652,4.1
526672,4.6
526764,4.0
526797,4.1
526852,4.1
526869,3.8
526927,3.5
527077,3.7
527314,4.3
527495,3.6
527497,4.5
527513,3.8
527744,3.9
527756,4.2
527823,3.9
527862,3.7
528038,3.9
528361,4.2
528468,3.9
528493,4.0
528530,3.7
528710,3.2
528918,3.2
528924,4.4
528965,4.1
529016,3.4
529075,4.0
529126,3.8
529241,4.1
529243,3.4
529346,3.4
529474,3.9
529582,3.9
529626,4.2
529701,4.0
529815,3.9
529830,4.4
530340,3.9
530385,4.0
530425,4.4
530449,3.8
530487,3.8
530848,3.9
530905,4.0
530965,4.0
531042,4.0
531091,4.2
531197,3.6
531262,3.9
531344,4.2
531391,4.3
531495,3.7
531509,3.5
531989,4.0
532069,4.5
532509,4.3
532608,4.0
532856,4.1
532939,3.7
532974,4.0
533038,4.0
533327,4.1
533465,3.6
533639,4.1
533690,3.9
533762,4.2
533779,4.5
533868,4.4
533998,4.1
534255,4.0
534258,3.8
534274,3.8
534289,4.2
534307,3.9
534480,3.8
534589,3.8
534715,3.5
534733,4.2
534753,4.3
535116,4.2
535179,4.2
535315,3.6
535406,4.2
535441,3.9
535494,4.2
535570,3.9
535734,4.0
535739,4.1
535754,3.9
535785,4.2
535856,3.7
535892,5.0
536062,3.3
536302,4.0
536350,3.4
536386,4.2
536451,4.5
536478,3.7
536622,3.5
536707,3.9
536790,4.1
536982,4.1
537070,4.3
537094,4.1
537107,3.9
537116,4.1
537124,4.0
537148,4.2
537375,4.3
537404,4.3
537613,3.6
537657,3.7
537736,3.8
537762,4.0
538166,4.0
538379,4.4
538611,3.6
538845,4.2
538859,4.1
538860,3.9
538871,3.8
538926,4.3
539025,3.4
539051,4.1
539063,3.8
539072,4.1
539116,3.8
539128,3.5
539181,3.9
539185,4.0
539282,3.9
539363,4.2
539387,4.6
539391,4.1
539428,4.0
539436,3.9
539511,4.0
539770,4.2
539904,4.3
539933,4.1
540020,4.3
540047,3.9
540113,4.3
540187,4.4
540336,4.0
540372,4.1
540422,3.9
540489,4.1
540667,4.2
540864,3.7
541024,4.0
541127,4.0
541341,4.2
541703,3.9
541733,4.0
541802,3.8
541920,4.3
541924,4.3
542011,4.2
542061,3.8
542266,4.1
542389,4.3
542414,4.2
542604,3.8
542606,3.3
542639,3.7
542712,4.1
542752,3.9
542785,4.4
542802,4.6
542953,4.0
543061,4.3
543086,4.1
543103,4.3
543137,3.9
543164,4.1
543203,4.2
543339,4.2
543477,4.3
543494,4.1
543495,4.2
543873,3.7
543880,3.7
543888,4.2
544257,4.1
544354,4.4
544359,3.7
544424,4.0
544508,3.6
544595,3.7
544818,4.2
544891,3.8
545047,3.9
545061,4.0
545382,3.9
545421,3.8
545425,4.6
545586,4.4
545587,4.4
545759,4.0
545761,3.9
545766,3.9
545875,4.0
545935,3.7
545951,3.9
545981,4.1
546018,4.4
546170,4.1
546255,3.9
546296,4.4
546443,3.7
546570,3.8
546721,3.9
546807,4.2
546887,4.2
546965,3.8
547082,3.7
547094,4.0
547102,4.2
547162,4.2
547280,4.3
547281,4.2
547448,4.4
547573,4.3
547608,4.1
547879,4.1
547943,4.6
547944,4.1
548118,4.0
548370,3.9
548699,4.3
548739,3.2
548772,3.9
549237,4.0
549385,4.3
549454,3.9
549455,3.9
549756,3.7
549938,3.4
550074,4.2
550122,3.7
550165,3.6
550202,4.1
550343,3.7
550381,3.2
550416,4.3
550432,4.3
550436,4.0
550454,4.2
550508,3.8
550571,4.1
550694,3.7
550726,3.9
550821,4.0
550844,3.6
550996,4.4
551094,3.9
551367,4.0
551403,3.9
551454,4.1
551520,4.2
551536,3.9
551866,4.1
551876,4.2
551925,3.8
551926,4.0
551932,4.1
551983,3.6
552106,3.2
552137,3.2
552175,4.3
552274,4.2
552285,3.8
552344,3.9
552357,3.8
552417,4.2
552534,3.9
552669,4.1
552702,4.6
552817,4.6
552894,4.1
552966,4.2
552987,3.7
553243,4.7
553444,3.9
553462,4.1
553907,3.8
554165,4.1
554380,3.9
554437,3.8
554486,3.6
554491,3.8
554672,4.2
554680,3.7
554766,3.9
554770,3.9
554772,3.9
554773,3.9
554774,3.9
554777,3.9
555048,3.7
555136,4.5
555253,4.1
555478,4.0
555500,4.2
555507,3.5
555987,3.3
556084,4.0
556136,4.1
556560,4.6
556602,4.2
556629,4.4
557103,4.0
557153,3.9
557184,4.0
557188,4.0
557208,3.9
557211,3.9
557212,4.0
557214,4.1
557220,4.0
557228,4.0
557229,3.9
557231,4.0
557265,4.0
557307,4.3
557332,3.3
557389,4.0
557405,4.1
557406,4.1
557658,4.2
557700,4.1
557743,4.2
557804,3.9
558059,4.2
558626,4.3
558648,4.1
558651,4.1
558654,4.1
558655,4.1
558657,4.1
558736,4.1
558875,3.7
559042,3.8
559299,3.9
559625,4.3
559744,3.8
559777,3.9
559899,4.2
559937,3.1
559984,4.1
560031,3.7
560089,3.8
560535,4.2
560929,4.2
561291,4.4
561315,4.0
561401,3.8
561402,3.7
561403,3.7
561444,3.9
561456,4.3
561635,3.4
561867,4.4
561909,4.4
562212,4.1
562253,4.0
562478,4.1
562747,3.8
562757,3.9
562795,3.6
562930,3.7
562989,3.9
562991,3.8
563308,4.2
563309,4.2
563310,4.0
563321,3.8
563322,4.0
563362,4.2
563452,3.9
563457,3.9
563563,4.3
563659,3.7
563782,4.2
563784,3.9
563785,4.1
563787,3.9
563788,3.5
563789,3.8
563790,4.2
563795,4.0
563820,4.2
563830,4.0
563943,4.2
564058,4.4
564325,4.0
564498,3.7
564623,3.8
564694,4.3
564758,3.7
564853,4.3
564858,4.3
565149,4.4
565335,3.6
565342,4.0
565356,4.2
565428,3.9
565593,4.2
565595,3.9
565701,3.8
565836,4.2
565837,4.2
565956,4.2
565978,3.8
566082,4.5
566328,3.8
566574,4.1
566679,3.9
566825,4.1
566850,3.4
566890,4.6
567017,3.9
567223,3.5
567576,3.6
567610,4.0
567616,3.8
567667,3.7
567678,3.8
567687,4.2
567704,4.2
568034,3.9
568047,4.2
568070,4.0
568073,4.3
568092,4.1
568093,4.2
568094,4.0
568095,4.1
568099,4.3
568102,4.2
568104,3.9
568116,4.3
568175,4.2
568236,4.1
568310,3.9
568454,4.2
568568,2.6
568592,4.1
568645,4.1
569050,3.4
569346,4.1
569399,3.8
569429,4.0
569430,4.3
569564,4.5
569612,3.8
569618,4.1
569674,4.1
570052,3.6
570075,3.8
570132,4.3
570172,4.2
570255,3.7
570393,4.2
570534,3.8
570540,4.1
570633,4.2
570668,3.7
570758,4.1
570911,4.1
571194,3.7
571239,3.9
571398,4.2
571555,3.9
571942,4.1
572084,3.8
572105,3.2
572385,3.7
572531,3.9
572533,3.9
572626,3.9
572630,3.8
572633,4.0
572648,3.8
572672,3.3
572692,4.1
572714,4.1
572728,4.2
572917,4.3
573003,4.2
573005,4.3
573008,4.1
573009,4.2
573142,4.2
573179,4.1
573317,3.9
573326,4.0
573346,4.2
573394,3.7
574027,4.2
574028,4.1
574100,4.2
574102,4.3
574127,4.1
574128,4.0
574131,4.3
574136,4.1
574192,3.8
574332,4.2
574361,4.5
574629,3.9
574901,4.3
574950,3.3
574955,3.9
575080,4.4
575135,4.0
575405,4.0
575715,2.9
575758,3.4
575830,3.5
575836,3.9
575838,4.1
576087,4.0
576147,4.2
576335,4.0
576379,4.2
576435,3.6
576512,3.2
576565,4.0
576666,4.1
576729,4.1
577051,4.0
577060,4.2
577147,4.4
577184,4.0
577283,4.0
577542,4.0
577754,3.5
578241,3.7
578428,4.1
578634,3.8
578644,3.7
578801,3.4
578949,3.6
579039,4.1
579228,3.9
579438,4.5
579562,3.8
579563,3.8
579696,4.2
580196,3.8
580213,4.5
580282,4.5
580323,4.3
580446,3.4
580452,4.0
580658,4.1
580789,3.8
580898,3.8
580905,4.1
580918,3.7
580933,3.9
580953,4.3
580967,3.7
581006,3.7
581125,3.8
581126,3.9
581163,3.9
581165,3.8
581365,4.1
581409,4.2
581552,4.0
581802,3.9
581811,3.8
582067,4.2
582143,4.2
582171,4.1
582324,3.9
582533,4.1
582551,4.2
582638,4.1
582812,4.2
582876,4.1
583569,4.5
583921,3.9
583924,3.9
583948,3.6
584005,3.8
584330,4.4
584486,4.1
584637,3.7
584876,3.9
585024,4.1
585134,3.6
585135,4.2
585576,3.9
585707,4.2
586124,3.7
586139,3.6
586322,4.1
586335,4.0
586347,4.0
586416,4.1
586451,4.0
586472,4.2
586513,4.0
586516,3.8
586732,3.8
586741,3.9
586852,4.0
586992,4.2
587058,3.3
587291,3.8
587359,3.7
587582,4.1
587666,3.9
587688,3.8
587887,3.7
587901,3.6
588002,3.9
588020,4.1
588066,4.1
588138,4.2
588147,4.1
588200,4.3
588234,3.8
588242,4.0
588326,3.4
588343,3.6
588369,3.7
588443,4.2
588508,4.2
588625,3.9
588704,4.6
588723,3.6
588747,3.8
588937,3.9
589064,4.3
589118,4.0
589469,3.4
589904,4.2
589979,4.3
589995,3.9
590125,4.1
590198,4.1
590210,4.0
590272,4.3
590323,3.9
590324,4.1
590325,4.1
590327,3.9
590342,4.0
590348,4.3
590349,4.2
590461,3.9
590527,4.2
590552,4.3
590560,3.9
590563,4.3
590652,4.4
590744,4.1
590747,3.7
590820,4.3
590962,4.4
591497,3.7
591498,3.9
591499,4.0
591822,3.9
591965,3.8
591978,3.5
592073,4.0
592075,3.8
592089,3.6
592102,4.1
592167,4.0
592191,4.0
592221,4.2
592657,3.9
592714,4.1
592806,3.9
593010,3.8
593031,4.1
593038,4.3
593039,4.3
593045,4.2
593056,4.3
593059,4.1
593105,4.2
593109,4.0
593144,4.2
593151,4.4
593152,4.2
593153,4.0
593155,4.3
593236,4.1
593821,3.9
594076,4.1
594099,4.2
594202,4.1
594399,3.8
594852,4.0
595304,4.2
595375,4.0
595397,3.8
595405,3.5
595415,3.5
595586,4.2
595974,3.7
596258,4.6
596259,4.6
596260,4.6
596290,4.3
596304,4.5
596307,4.0
596379,3.7
596384,3.9
596687,4.0
596834,4.4
596923,3.7
596963,4.1
596986,3.7
597040,3.7
597191,3.7
597320,3.6
597790,4.0
597802,4.2
597895,4.4
598117,4.0
598495,3.8
598535,3.4
598815,4.1
599052,4.2
599090,4.1
599499,4.0
599588,3.7
599721,4.6
599782,3.9
599957,4.2
599963,3.9
600029,4.0
600335,4.2
600349,4.2
600404,4.1
600567,3.9
600791,3.7
601205,4.2
601219,3.7
601369,4.0
601390,3.8
601462,4.1
601546,3.6
601598,4.2
601735,3.8
601740,3.9
601877,3.7
602058,3.8
602158,3.9
602398,3.7
602699,3.8
602767,3.5
602914,3.5
603189,3.9
603204,4.0
603260,3.8
603387,3.6
603397,3.9
603398,3.8
603515,4.0
603607,4.1
603757,4.1
603778,4.1
603911,3.8
603988,4.0
603992,4.0
604117,4.4
604562,4.2
604578,3.8
604606,3.8
604635,3.9
604799,4.4
604803,4.1
604918,4.4
605015,4.0
605123,4.0
605571,3.8
605592,4.1
605609,2.8
605663,4.2
605878,4.1
606039,3.7
606250,4.2
606409,4.3
606818,3.5
606926,4.0
606928,3.9
606935,3.8
606939,4.0
607466,4.1
607559,3.5
607639,3.9
607901,4.2
608216,4.1
608287,4.1
608368,3.7
608412,4.1
608474,3.9
608601,4.1
608787,3.9
608823,4.1
608906,4.3
608907,4.7
609035,4.3
609160,4.3
609367,3.8
609518,4.5
609731,3.9
609763,3.5
609870,3.8
610189,4.1
610350,4.2
610426,4.0
610718,4.3
610719,3.7
611057,5.0
611084,3.9
611240,4.1
611298,3.9
611582,3.7
611843,4.2
611859,4.1
612143,4.2
612149,3.6
612188,4.2
612395,4.2
612426,4.2
612765,4.0
612888,3.7
613000,3.9
613218,4.1
613229,3.5
613268,4.1
613283,4.0
613385,3.9
613605,3.8
613727,3.9
613866,3.9
613991,4.1
613992,4.2
613994,4.3
614069,4.2
614118,4.2
614168,3.9
614467,4.0
614514,3.7
614558,4.1
614575,4.0
614699,4.4
614715,3.9
614767,4.3
614768,4.2
614780,4.0
614863,4.4
614884,4.3
615234,4.0
615359,3.9
615570,3.9
615686,4.4
615899,4.1
615921,4.1
615955,3.6
615972,3.9
615999,3.7
616049,3.6
616069,4.2
616208,3.8
616661,4.3
616678,4.0
616694,4.2
616783,3.9
616828,3.5
617097,4.6
617445,3.9
617505,3.7
617510,3.8
617526,4.2
617702,4.5
617811,3.8
618164,4.1
618174,4.1
618177,4.3
618196,4.0
618520,3.9
618764,4.4
618806,4.5
618924,3.8
618938,4.0
619154,3.3
619162,3.1
619393,3.9
619526,4.4
619825,3.8
619873,4.4
619889,3.7
619891,3.7
619962,4.2
620642,4.3
620688,3.9
620729,4.3
620755,4.4
620790,3.7
620914,3.6
621184,3.6
621394,4.2
621461,3.8
621616,4.2
621687,3.7
621697,3.7
622052,3.5
622156,4.2
622340,3.5
622855,3.6
623366,3.8
623381,4.1
623510,3.8
623811,4.1
623822,3.9
623976,3.9
624053,4.0
624352,3.7
624641,3.6
624672,4.6
624716,4.0
624744,4.2
624838,3.7
624988,4.2
625094,4.0
625135,4.2
625151,3.9
625156,4.2
625185,4.0
625554,4.3
625555,4.3
625556,4.3
625559,4.3
625560,4.3
625561,4.3
625603,4.2
625605,4.2
625649,4.4
625827,4.2
625836,4.4
625891,4.1
625993,3.7
626096,3.6
626119,4.2
626159,4.1
626186,3.4
626339,4.5
626361,3.9
626363,3.6
626685,4.3
627055,4.0
627204,3.6
627206,3.9
627499,3.7
627686,3.9
627688,3.3
627738,3.7
627984,4.1
628139,4.2
628283,4.0
628955,3.8
629429,4.5
629619,3.9
629623,3.8
629625,3.9
629949,3.6
630020,3.8
630103,4.1
630104,4.0
630152,3.7
630238,3.5
630289,4.6
630428,4.2
630561,3.8
630656,3.8
630684,4.2
630686,4.3
630879,4.1
631097,3.9
631106,3.9
631127,3.9
631146,3.9
631147,3.9
631177,3.8
631243,3.8
631591,4.0
632117,3.0
632319,3.7
632710,4.0
632753,4.1
632901,4.2
632919,4.1
633050,4.4
633083,4.1
633270,3.9
633274,4.0
633276,3.7
633425,3.7
633446,3.7
633514,4.2
633668,4.4
633850,4.2
634067,4.0
634117,3.9
634157,4.1
634244,4.5
634263,4.2
634291,3.9
634407,3.8
634446,3.7
634583,4.3
634636,3.8
634747,4.2
634757,4.3
635112,4.1
635270,4.1
636223,3.7
636454,3.9
636638,4.0
636647,3.4
636742,4.1
636802,4.3
637160,3.7
637966,3.7
638595,3.7
638603,3.8
638689,3.9
638913,3.9
638991,4.2
639076,3.9
639197,3.5
639257,4.1
639374,3.8
639648,3.9
639787,3.8
639833,4.1
639864,4.2
639894,3.9
640029,3.7
640097,4.1
640245,4.3
640373,4.1
640565,4.4
640594,3.9
640777,4.0
640892,4.2
640975,4.1
641549,3.9
641550,4.1
641760,4.3
641851,3.8
641910,4.2
641928,3.7
641936,3.8
642231,3.7
642244,3.7
642460,4.0
642462,4.3
642914,4.3
642952,3.9
643301,4.2
643483,4.2
643992,3.8
644009,4.0
644154,3.6
644197,3.9
644416,3.2
644478,3.9
644505,4.1
644538,4.7
644583,4.1
644731,3.9
644904,3.8
644949,4.0
644982,3.9
644990,4.5
645023,4.2
645149,4.0
645260,3.9
645270,4.1
645352,4.2
645416,4.2
645489,3.2
646112,4.0
646170,3.9
646175,4.2
646195,4.1
646199,3.8
646301,3.5
646402,3.9
646462,4.4
646899,4.3
646951,4.0
647492,4.1
647523,4.3
647579,4.4
647597,3.8
647682,4.0
647683,4.0
647685,3.7
647699,3.8
647700,3.8
647701,3.9
647924,4.2
647954,4.0
648010,4.0
648072,4.0
648165,3.9
648194,4.0
649361,3.6
649396,4.3
649514,3.9
649939,4.4
650073,3.4
650201,4.2
650584,3.7
650775,4.2
650883,4.0
651132,3.7
651385,3.6
651589,3.9
651901,4.0
651934,4.2
651964,4.1
651993,3.9
652558,4.2
653043,4.3
653047,4.5
653242,4.2
653283,3.8
653297,4.0
653396,4.0
653559,4.5
653592,3.8
653651,3.9
653711,4.1
654101,4.2
654812,3.1
655348,4.5
655427,3.7
655514,4.2
655515,4.2
655516,4.2
655533,4.2
655569,4.0
655570,4.0
655601,4.2
655627,4.1
655739,4.1
655782,3.8
655785,3.8
656047,4.1
656048,3.9
656836,4.0
656876,3.6
657034,3.9
657163,3.8
657371,3.9
657382,3.7
657466,4.2
658008,4.4
658241,4.1
658242,4.0
658351,3.6
658499,4.2
658670,4.2
659002,3.9
659345,4.3
659388,4.1
659399,3.9
659469,4.5
659546,3.6
659577,3.2
659578,3.4
659600,4.2
659612,3.8
659622,3.9
659759,4.3
660155,4.2
660280,3.7
660451,3.8
660458,4.2
660470,4.4
660619,4.0
660961,4.1
661208,3.5
661210,3.6
661283,4.1
661318,3.6
661378,3.9
662143,3.6
662277,4.0
662280,3.9
662323,4.2
662446,4.3
662564,4.3
662597,3.8
662639,3.9
662697,4.2
662768,3.9
662803,3.2
662867,4.5
662961,4.1
663175,4.1
663387,4.2
663661,3.5
663836,3.9
663914,3.8
663987,4.3
664236,3.9
664239,3.3
664326,3.8
664328,3.9
664372,4.1
664553,4.0
664566,4.0
664773,4.1
664947,4.0
665158,3.8
665571,3.9
665852,4.2
665988,4.1
666143,4.3
666215,3.6
666276,4.1
666349,3.6
666447,3.6
666601,3.6
666640,4.5
666758,4.4
666940,3.8
666979,3.7
667104,3.9
667147,4.5
667196,4.0
667234,3.9
667416,4.0
667488,4.0
667618,3.8
667969,4.2
667985,4.0
667986,4.1
667987,4.1
668026,4.2
668181,4.1
668282,3.6
668479,4.0
668608,3.1
668635,3.7
668637,4.3
668638,4.3
668640,4.1
668645,3.9
668710,4.3
668851,4.0
669100,3.5
669269,3.8
669305,3.9
669541,4.0
669570,4.2
669647,4.0
669780,3.7
669852,4.2
669859,3.9
670082,4.2
670339,3.8
670359,4.1
670371,3.9
670686,4.6
670906,4.1
671039,4.0
671141,4.3
671164,4.2
671560,4.1
671719,3.7
671724,4.3
671844,4.0
671856,4.0
671934,4.0
672178,4.2
672222,4.0
672262,4.1
672376,4.0
672484,4.3
672492,4.4
672493,4.3
672615,4.1
672616,4.1
672619,3.8
672620,4.1
672725,3.9
672875,3.9
672961,3.9
672965,4.4
673158,3.9
673498,4.0
673657,4.1
673799,4.2
673908,4.3
673937,3.8
673941,3.9
674213,4.1
674220,4.0
674260,4.1
674342,4.5
674419,4.1
674495,4.5
674640,4.2
674749,4.2
675323,4.0
675513,2.8
675614,4.0
675626,3.0
675931,4.2
675955,4.0
676041,4.1
676098,3.5
676362,3.7
676555,4.4
676640,4.1
676679,4.0
676723,4.2
676737,3.7
676857,4.2
676905,3.7
676924,3.9
677278,3.4
677285,4.2
677378,3.7
677877,3.9
677946,3.3
678076,3.9
678090,3.4
678114,4.2
678168,3.6
678245,3.4
678269,3.9
678344,4.2
678371,4.6
678445,3.6
678891,3.7
679464,3.7
679465,3.8
679702,4.1
679877,4.0
680170,3.9
680178,3.3
680231,4.1
680596,3.7
681293,3.9
681404,4.2
681545,3.8
681552,3.7
682150,4.1
682156,3.9
682173,3.9
682327,4.3
682596,4.3
682681,3.6
682742,4.1
682745,4.0
682751,4.3
682765,4.1
682772,4.0
682793,3.8
682804,4.3
682853,4.3
682919,4.1
682920,4.3
682931,4.3
682982,3.5
683006,3.6
683096,4.4
683282,4.0
683406,3.6
683695,3.6
683898,4.5
683927,4.3
684420,4.0
684505,3.8
684507,4.5
684508,4.3
684509,4.1
684559,4.1
684770,4.5
684911,4.2
685172,4.3
685342,4.6
685391,4.0
685529,3.9
685579,4.0
685606,4.0
685788,4.0
685869,3.6
685979,3.9
686306,3.9
686307,4.1
687062,4.2
687215,4.0
687270,3.7
687278,4.3
687314,3.7
687619,4.3
687677,4.4
687688,3.3
687744,3.7
688097,3.8
688133,4.1
688191,4.0
688685,3.6
688700,3.9
688764,3.6
688770,3.8
688826,3.9
688833,4.0
688972,3.8
688975,4.0
688976,4.2
688986,4.1
688993,4.4
689010,4.0
689225,3.9
689328,4.0
689486,4.1
689905,4.3
689929,4.2
690210,3.9
690329,4.0
690563,3.8
690609,3.8
690644,3.7
690816,3.8
690866,4.0
690872,3.7
690926,3.8
690955,4.2
691014,4.2
691209,4.4
691336,4.4
691341,4.6
691520,3.9
692227,4.3
692674,4.6
692763,4.0
692871,3.7
692914,4.0
692935,4.1
692969,4.0
693016,4.1
693017,3.7
693033,3.6
693172,3.9
693208,4.1
693238,3.7
693447,4.1
694010,4.2
694207,4.1
694226,4.3
694270,3.9
694282,4.1
694321,4.4
694997,4.0
695219,3.9
695440,4.2
696116,4.4
696511,4.2
696512,4.1
696513,4.0
696514,4.0
696703,4.0
696991,3.9
697007,4.4
697066,3.9
697251,3.8
697409,4.3
697446,3.6
697564,3.6
697789,4.1
698034,3.8
698054,4.1
698079,3.4
698609,3.7
699484,3.7
699643,4.0
699654,4.1
699678,4.2
699692,4.2
699709,4.0
700157,4.0
