book_id,author_id
23202,8754
10837174,11936
41014989,14964
17678661,9720
175328,8079
44014779,15359
24324198,11543
6764886,8610
2696181,13843
30625170,17191
22736613,8285
28512486,8305
30254923,8249
22693231,13907
29479572,12158
785092,18991
42505366,18911
6083214,10242
21062,12067
169413,8146
6290240,9308
3874811,9500
534733,8362
48811,9512
219417,8378
4894646,9552
969566,8474
991565,12282
196141,9753
15433,9404
28687,9226
1030384,9444
25148,14713
1829655,9328
209693,8342
6249550,11334
545981,19823
891812,9196
13980,9387
136081,9442
19674,9955
2065091,9308
6589111,9500
12111823,8391
50451,13419
5168689,19729
299758,9256
5063647,15568
8838886,17103
8045080,10447
17381391,13142
227778,8597
6839917,9663
6973752,14534
16349,9508
270872,11867
114122,8362
9606839,9038
10418404,12010
96082,9362
327255,8956
845150,9691
1162185,13452
10867262,10653
2889121,18452
472580,11522
8960483,9038
8107779,9326
3282084,19510
3031309,11540
13246736,8223
16101121,19689
17455811,8228
212622,9508
48019,14410
9959448,10728
17800786,9477
13413589,8401
373593,11623
22494969,11457
822338,11772
22686,10621
35535454,11825
41160292,11843
35960060,11084
14000,9352
190999,10281
467573,13410
2164409,9026
239848,9753
613727,11283
77398,13627
958158,8807
537107,15048
14096,13663
907299,9609
530385,20011
634117,10079
1470232,8410
5577077,8384
125958,9984
9166559,9988
30010,9024
12327566,8189
9794942,8354
7123181,10090
8610067,11524
55751,12228
19809,12228
4857538,16337
135617,8748
316558,13375
13115556,14534
13223523,9601
33553,8351
268559,9957
12855784,10653
13506310,10653
17504320,9886
11550,8095
17789633,12597
20958091,16376
157387,12241
17800817,15650
16177185,8127
7962335,9492
67087,9492
8437667,8434
15726915,13926
200544,8377
601462,12789
9776876,10329
22583196,10329
670906,13902
17235448,11102
20980987,16038
34236194,8206
736392,15879
36199084,12944
7202829,13717
616694,12358
942335,12641
24985,9261
271264,11207
40450,9258
33358760,8408
33297,11399
114188,8362
6594657,9328
2017056,8416
7706970,9556
258872,9444
11297376,11030
9728761,11269
7081,9270
1768212,19246
874419,11623
8483233,14652
3692151,11538
65686,11501
10773791,9628
6506483,11553
363409,17694
5136,8013
54606,8930
12954783,8155
45000,13727
4682558,12835
10564983,8468
1157924,16120
14295,11576
144896,12600
202061,11097
3420140,16341
15756383,10653
15742853,10653
16234269,15281
11262609,8206
13422740,12165
841077,8748
10378106,9167
6348905,18290
761023,10164
17978489,11406
5983930,9357
23597311,18189
20932811,10694
18889246,9083
35292712,9722
26245098,16164
30133127,18189
18655516,18189
23614241,10073
131179,10172
42927050,12076
46277,15422
10134852,15609
5711714,9340
16810,12255
73930,10339
517570,10072
6698199,13802
131374,9508
17978961,12315
6747545,8160
208909,8611
177434,9425
802151,10063
16718816,8713
501960,15283
13061289,8722
827358,12849
11569419,8235
111126,14187
7311907,9149
13513092,14941
169354,12313
38389488,14112
16029994,8722
664947,8096
8573642,8245
