book_id,character_id
4170217,151896
885497,151897
15902792,151900
1544079,151925
224220,146222
23349787,151930
80630,151952
1304519,151960
13486177,151963
722117,151967
965038,151986
159666,152065
2425699,152173
310584,152181
17365139,145110
21928,152214
6394554,152217
13573236,152220
18775119,152227
1451628,152241
36348525,152260
50208350,152261
7055089,152272
29430012,152291
2512131,143914
521524,143752
46775,152358
923993,152363
3271062,152369
468488,152411
272254,152412
12469,152413
204297,152416
278854,152419
242669,152422
3090523,152458
1316382,152459
9266769,151040
95988,152478
10778265,152525
29015,152529
10044193,152569
8579486,152572
33544874,152585
1720187,152599
2013,152600
122312,152610
11381910,152665
1930592,152680
2183274,152686
1422149,152690
156873,152709
18193684,152713
17277854,146336
13228357,149405
1234704,152760
4446305,152761
17924018,150721
9681425,150837
13451613,152837
9772406,152840
19337,152854
15798129,152855
288301,147476
22564139,152910
3284028,152948
462550,152949
2971,152950
17334484,146891
26088905,152957
93008,152421
16248281,144262
15706711,153018
23153154,143645
198331,148073
1308827,144086
17339804,153051
130179,153052
8553757,153067
24611981,153126
1353409,153140
34704992,153367
223634,153372
25521927,153403
13605603,145110
129215,153411
7557043,153414
315272,153436
67697,148891
105021,153439
60432,142132
879162,153473
260659,153581
47907,152446
6261078,153803
575405,153804
1854090,153810
78131,148333
7469886,153821
482988,147538
496139,153843
71943,153849
368731,153863
7199828,146910
13411067,153870
11973176,153874
49195,144556
983567,144938
7182626,153934
17061673,153947
13497718,145433
12993530,151495
18816539,154031
3634680,154045
8527790,154051
17979809,154052
359848,144416
7342071,154054
18065780,154055
59962,143321
7302402,154085
344846,154087
345301,154095
3347728,154132
2883244,154162
6340287,154177
1578586,154214
1145529,154260
1319778,154291
3164044,148348
17567722,151125
1201589,154317
29499458,154318
766020,154319
363423,154327
35533431,154336
780687,147939
21206786,154347
46004545,154356
21396155,154375
17346698,154385
391805,154423
1832682,154424
40874079,154441
427282,154512
320216,154513
6696843,154424
6304133,154516
6272008,152363
2344522,154522
1034995,154530
260740,154537
6526307,154561
420277,154606
10191869,154609
59882,154616
218463,154617
1104776,154618
7775569,146856
13573091,154712
13552159,154722
3759847,142191
1773771,154752
118149,154759
4583489,153934
6085158,154763
13538641,142924
242795,154790
371022,154795
13531845,154822
133729,154823
6345452,149380
8578795,154824
2811,145621
3573476,154853
6908579,154867
2072511,155020
263021,155029
939467,155030
10373917,155034
37040,155037
4035,155101
17731118,155124
11572026,142191
413085,155139
33957722,155144
17714301,155149
16025807,143767
6749815,155179
668645,155180
1014568,144928
2116379,155193
34301,155194
4312852,155197
13109354,155198
102180,155209
7796735,155218
20505830,155231
129582,155234
21865587,152245
17349076,155284
14395,155292
20640318,155309
2028,155312
2334800,155318
12550743,155322
764356,155336
85866,155343
7507944,155344
39916,155349
11866694,155350
15842230,155380
31373184,155417
96119,155418
6011732,155427
2898332,152421
99951,155139
92500,155485
6643948,143139
831893,155547
134958,142345
148216,155550
10765,155551
2029932,155552
763031,150146
1305001,155577
23244,155617
533639,154618
1838612,149504
129216,155654
9296389,146871
9723754,155682
7091296,155683
768496,155693
77837,155708
3617118,155715
124110,155725
406660,155752
862007,143614
76237,142191
234559,155753
13319632,155754
8849382,155761
1317,155768
228669,155752
13347358,155769
11100788,155799
418621,155811
12384972,155812
4566521,155817
16159648,151495
6515858,155845
9998825,142465
35125,155943
886066,155963
13634800,155964
162374,155974
5294,151843
1711689,155988
41723459,155993
17558048,155998
17999567,155999
10113312,147050
17316770,156000
6553,156001
1139129,156006
11301,156010
3730554,156014
11637339,156026
4485,156036
124248,156050
21796750,156071
147602,147997
359273,156119
66504,156147
333090,156157
13623846,155284
14781219,143968
12563176,156165
12744030,156179
135611,150289
28954126,156245
33505986,156246
16306,142333
118824,156283
38470102,145284
6931439,156329
291838,145306
40136628,156350
1223837,156434
2342881,149796
1466282,152693
7214797,149978
6070992,155583
9537345,155557
341553,156524
8562078,156535
947771,156536
108449,143914
8507619,156585
3224911,155689
9764206,146910
45903,156649
2187393,146186
1316,148891
443774,143934
12028681,151596
2356574,156728
3741342,148665
1298205,156754
17436867,152363
9102634,156769
207199,145357
47301,156805
6353230,156810
22038362,156824
21421460,156826
259737,144014
165867,156841
7048787,155993
8934126,156876
18404155,156877
7629854,156882
29456,156147
23848300,156958
18454480,156965
28486344,156969
243400,156978
67724,151843
41816145,157034
12160906,147050
13153693,157041
22050353,157042
10201216,157048
18108281,157053
20981355,143366
715060,157056
38452813,157057
6493208,157064
12872236,157097
123969,157098
17876863,144490
5851400,157109
338691,156475
92408,157121
875775,144014
774726,157164
6996,150790
288957,157180
482889,157200
882885,157202
664326,157203
11175319,146856
35448,153580
12015,157216
354,157233
6327770,157306
543477,157359
13722526,157360
3262139,157410
5960371,157438
7453425,157477
9583669,157483
2832015,146881
287571,157484
906860,157513
910863,157516
17465485,157525
13425592,153411
12049592,156965
7313408,157628
29154543,142445
35879387,157671
37969554,156186
17262155,157677
10497786,157683
8560132,152272
18495,157728
6145714,146750
6537332,157771
2064078,157772
9916282,144155
8726184,144794
2226289,157795
12052534,146878
251648,157809
1311355,157815
5931169,157823
40261,157829
205650,143665
5739373,142365
7202372,145177
22212838,142358
398145,157911
365257,157927
256976,156026
5486,157956
4026382,157965
7188088,157966
31451267,158030
5949,142758
11902346,147476
15721624,158059
294754,158062
2159136,158073
145270,146808
38232344,158135
33282947,158146
42660831,158157
49737,158166
33144,158185
519087,158212
9481431,158226
29435,145400
6389874,158253
11104728,158254
2848257,158267
930750,151946
392274,158303
2143461,158310
3392412,158311
12046085,158326
13532194,158329
33574,158330
7885220,158335
18367834,158343
7108146,158344
2278387,158345
47778,158350
12988059,158378
13508607,158381
7195070,158388
11544476,158400
48180,158407
4530,158428
303639,158444
19162293,158452
165070,158460
209525,158474
11448085,158499
826344,158507
8922087,158518
6120219,158539
331010,158185
5983725,158558
37477,158559
84829,158563
1190034,144155
1643889,146928
6961797,158575
64725,158584
250324,158620
290569,158649
15760720,158650
15745010,158651
363394,158699
106808,158700
6759454,158703
6327770,158747
13502758,158766
901282,156050
486050,158905
76811,143973
420260,158956
14625570,158957
63818,145132
19700815,158965
23480520,142817
5968988,150376
287498,158982
9759688,158988
36581795,148665
1107296,159027
50851,159031
74257,152620
655427,159052
92184,158713
1814,156181
7940630,146296
8596384,159093
8387154,158936
7293595,159104
1537833,158310
59641,159122
7620958,159162
12035966,159172
91688,156475
23218,159189
13543188,159228
3308527,142656
2395555,159241
7268995,159253
402191,159254
7074468,159263
9300749,144869
17286844,157398
81153,147721
93959,159288
141213,159291
8970727,159300
1087601,159320
41820,159323
411761,159337
296866,159338
235915,159411
6272298,159425
586322,144155
482021,159443
972476,159459
73929,149059
19336,159490
867149,159495
170175,159502
6508952,159508
186344,145082
17699742,159566
121646,144262
417344,159681
16071745,159705
996088,159744
17162047,159745
295665,144155
280125,143475
219813,159772
463376,145295
962035,154992
8675320,159838
7501962,159839
6453307,159508
25319,148347
1152855,159848
333103,159849
2102468,159882
1201864,159960
17340908,159961
93793,142365
20324922,142191
2369498,160023
22458923,160025
6650429,160026
706960,160062
9548739,160063
226486,160077
14781178,160079
29243363,160095
626361,160098
2025787,145930
1867640,160112
6969,160134
352780,160137
3923205,160153
25563103,144569
7140096,160172
425099,160177
453960,160182
6869,160201
261000,144155
4428533,160212
363711,160213
4956883,160214
5327061,160223
389741,160242
13158512,160249
8719258,160481
69416,144222
17946659,160494
6052510,160023
18626540,160537
19598707,160538
320861,160585
1030717,146901
23824206,160609
586335,144155
282459,147939
254310,149602
2047603,160625
973751,160626
15811495,160637
17878,160649
3124122,148074
22325,160673
334356,160674
110076,146025
50881,160688
382329,160182
568116,148058
6516613,160700
66676,143475
463378,145295
9609429,160729
3237292,160742
97378,160743
350870,160750
135320,148347
12989112,160851
2025885,160879
1309025,160899
1778693,160916
12722468,160929
13640229,161059
12579262,161072
6629359,161082
23629814,149080
8419235,144014
49384,161096
158736,161099
10583000,161100
10843036,161101
2340,161107
11170428,149118
240188,161134
39518,161164
1384809,161170
586347,144155
237032,142771
2788874,161181
114939,148347
231610,147939
17454088,150476
199530,161310
17251114,144705
2067245,161325
20891547,161333
9683902,160023
18693744,157505
20321138,161388
15762186,161454
22321,160673
364223,161473
8568,161474
238961,161489
27646,161507
388873,151490
95608,161530
15576,161533
2516238,161534
822200,161540
12741047,142399
142462,148347
5240,154912
8716,145082
817393,160899
9862105,144799
5073782,143973
11413706,161666
1330198,161677
82821,161782
1051588,161807
160943,156255
875109,161824
1437831,161825
247091,161856
70509,161857
2980509,161858
5404,161898
10844125,161903
71023,161909
542011,148347
141270,159291
2003722,161962
11026,161974
113380,161975
44750,161994
5088467,155993
1763363,161997
11737081,144320
18110734,162014
7076074,155753
7495652,162021
269362,162036
5701537,159681
24394424,162044
12148528,162107
413618,162116
875108,161824
1481854,162117
528918,162133
2913,162146
10271616,162148
116223,162156
58677,142923
176702,156640
24914,162565
15424,150167
19185094,162568
7693649,144492
25781691,162584
9372166,150753
6594732,148891
25756608,148021
16300547,162607
958274,144155
3401070,162608
1072949,162632
2054629,162636
264205,162637
5888849,162651
2449962,162652
100359,162702
141371,162146
411475,162710
7116280,146865
2191151,162727
15742925,147703
13515264,162731
185910,146283
4990508,161603
250485,162798
343545,162835
34950852,162864
12823329,162915
355909,146339
955950,162953
18206751,144014
7884898,163006
373174,163007
62151,163011
141372,162146
8452309,163016
30004,153987
13072125,163026
142465,148347
1002228,163060
12757485,163061
1123434,162798
398479,163074
898839,163075
17898670,147435
419542,163102
15818260,163120
3522419,163123
344195,143347
355897,146339
2054669,162636
32738765,163144
314387,151558
885500,163200
815854,163201
1624561,163228
33271162,143980
11871802,163245
28420,163281
51741,163312
13260515,151177
153032,163317
6053868,147997
13752,163328
22875,146583
51008,163395
46987,163402
1438635,146339
8174589,163433
440116,142289
7962,144450
1846848,163462
150447,163472
545766,163488
871695,163500
85425,150682
142464,148347
12598613,163531
48764,143614
343265,144155
22571540,163549
670339,163568
6690236,163574
6662971,157132
2432074,163578
16300,142333
867099,150204
228992,146583
950153,163596
13529055,154842
815786,163660
1367228,163672
404223,146583
169587,162022
1367083,163886
15803757,163903
52106122,155984
177927,163948
94529,163967
29397,164001
21245,164002
136531,164013
18462643,164018
16077037,164021
18045686,164043
2762488,156559
25241317,164066
7432,164073
338329,164074
8419447,149712
325416,150812
29579,163006
362814,150706
65471,164140
32421,164154
759450,164180
12365189,161970
568310,154851
12059592,164201
12858678,164207
23995249,164224
1692524,164225
210818,164229
510539,164238
19348335,158055
18054133,164240
519546,142389
7997149,164248
11692,143665
7694378,164280
1103999,164281
1235403,164289
7035671,164290
7711273,147721
484110,164316
84553,164317
239102,143475
80226,148351
26689,144869
263111,164378
16168524,164380
102267,164390
25225,164394
93598,164398
484531,164404
6797842,164290
10212199,164429
862005,143614
93654,151181
10503124,148074
84557,164466
25505799,143475
24452922,164494
1168934,158300
26690,144869
156182,164540
522453,164541
413617,164569
13244988,164608
102955,144852
3563478,164290
176850,164614
444315,164619
1088471,159025
138721,157829
6906240,149796
26212,159428
15981705,144564
15732549,150837
3474898,164703
1442574,164704
2520921,164707
9280202,163630
1375114,164663
8527908,164727
788515,164734
267334,164744
7067630,162998
456386,144014
92230,164839
99483,164880
108490,164881
6727757,164888
344189,154423
20521902,164907
24894959,164908
5633771,164915
25271355,142345
26210,159428
6531880,164974
2157324,164975
850202,165006
6313736,142191
1044234,165010
39305,147894
1222900,165031
17187773,164907
29383696,164909
2253939,165032
22357946,165058
135484,165071
43323,165072
7130701,162998
7519212,165113
12170415,143475
1017264,165006
474740,165127
419285,165128
293672,165151
228211,154423
7818243,165169
476496,165198
58677,165201
453407,158310
743941,165006
2972344,165244
62992,165257
722367,165258
952515,151185
374671,165265
862025,143614
16316508,147894
6430718,164909
17675042,165315
2411828,165316
51106,165319
16219224,152404
37966527,146862
925313,144490
1325761,165322
236017,164951
353157,165427
176271,165428
860560,143614
317056,165433
853258,152884
171731,164891
6323514,164909
6553733,164073
13565124,165491
1622155,165513
24675,165514
729876,164707
3333484,150682
1156023,165427
16138209,159154
39307,147894
284429,154925
17899089,152611
16091805,165491
617526,165643
1367605,165513
6567897,165691
1088284,159526
344219,155336
39309,147894
323980,165729
10290752,165740
20661548,163609
62796,142954
218461,165753
409416,165513
2091315,146863
12360702,165701
12987192,147894
268275,155993
409415,165513
288995,165895
21117,165938
116564,152553
710614,165989
13528471,165990
6727758,165993
37340,147894
971424,166000
66508,156147
288989,166042
13131,149594
51430,162509
334517,166077
302874,143614
32977,143614
64550,166096
6270483,166105
16248220,148337
29907838,166125
402739,166133
538611,146025
6576711,166151
7944996,166152
13088498,166156
179681,166159
958280,144155
1478023,147894
23095964,166170
2246833,166178
26154389,166182
13065,166191
4881794,146879
6717120,165196
7249522,147894
66473,166266
7600679,166269
11537035,166274
17570744,166280
345563,160740
39507,166282
3186175,166339
4778436,166359
1648540,166367
9826719,166098
90601,166397
42603393,166410
1180618,166441
217884,166447
798539,162855
338069,142345
10482973,166490
425809,145111
703163,145894
12039534,166506
495822,166535
523930,166536
1088775,166537
9503573,166560
8552,166561
9802066,149612
2190073,166609
12745307,158268
20454376,148026
1214485,166621
2649154,166627
722251,166643
1635715,166679
13505130,166693
926225,166709
2055151,166722
162920,143666
41710,148073
279561,164001
16126845,166735
10726753,166736
182662,166746
659546,166747
9476292,166748
2254519,166709
8192373,166615
43342,166803
1835323,161218
862001,143614
95694,166406
820073,166832
96110,164876
19015680,142333
29868610,166851
280240,166852
20638245,166853
667196,166854
2774912,164542
460248,166889
62158,148427
28419,163281
19578,166921
26030383,166924
584876,166938
154655,166956
111085,166979
15791120,165595
14924653,149004
27668,166985
2321839,166924
29747,145894
9978196,148337
6941759,163515
17286694,167010
884587,167051
994608,166956
71774,167054
13206,161018
208123,167058
28483,161052
631127,143614
6056671,166924
33548948,167104
276796,160990
351708,167120
100720,167136
107082,144702
4266110,149799
1158376,167192
61910,143973
16271,167200
1165806,167213
36257,167214
746007,167217
82860,166956
8689913,142397
20809,145082
6495359,142680
6460649,167250
274942,167289
210817,167290
16070912,167334
664372,164952
21464466,167396
644982,165990
763471,156841
1797221,144262
861992,143614
17214302,149295
131358,144262
159844,147541
74298,167458
176827,167478
17840545,167479
71935,167513
13494605,148670
999257,144009
7966,167557
23516574,167562
1436901,167570
93799,142365
12319,155984
141036,167601
20551480,167627
25711599,167648
123604,142465
6938085,167657
624838,167658
6131786,167666
82817,167691
204180,165740
31299,144262
3302841,142615
130219,167734
15580,161533
22224,165032
6135633,152340
80670,149791
140087,167801
243401,156978
15577,161533
573317,167953
95381,167960
3766428,149799
2584775,167980
140080,167943
2900,168027
921785,168056
2281220,142333
13390528,142365
140089,168115
350869,168126
324986,164654
140090,168163
81227,168214
140096,167943
644990,168238
102958,144852
8679140,168203
9491671,168253
140093,168163
20575477,165491
6441002,168268
9762449,168287
3832,150179
320326,156926
930701,168292
946448,143614
140091,168163
1110713,168332
1038687,168361
3526951,168367
16543,168370
18038957,165491
9694311,164413
390299,144880
33486,143934
143586,148665
12231601,168442
132111,166282
16248078,142365
390302,144880
228117,147780
2145843,168484
17286714,168499
81758,155343
501124,168522
393640,165691
114073,156255
8014,168581
2037559,168677
3248297,168678
6544497,150915
398868,147897
15904,168711
278701,168714
264397,168737
7039218,168738
246273,150682
16166065,168750
760312,168783
116826,164021
5661546,168810
159850,144008
59881,168819
394724,168820
163,168821
7196830,168741
246279,150682
227205,168833
126747,168810
248290,147721
1480846,164974
141193,159291
8204809,168899
16255224,168923
66683,143475
246275,150682
11164599,168939
16207330,168942
5886131,168957
552534,168962
128752,150415
246276,150682
218215,168978
1150987,168979
28814866,168982
18281528,145736
128755,150415
759900,156866
175324,169054
9317110,150989
807956,169072
33477,169077
819535,169104
499415,169138
394162,169139
681545,169140
6462,149602
1355595,169140
33229330,169167
965705,155551
32337,151010
17288675,169175
666447,169199
13536278,169175
10836,164184
377993,169213
1474044,169214
19186384,169175
356768,169233
71984,143091
2915,162146
9303006,169326
21500,145409
12998057,169331
885498,169343
7090627,169344
1904868,169345
1315418,150204
128824,169348
22104192,169367
9640626,169377
386421,169378
1124895,169401
2050551,143614
18828,169426
13501282,169429
2249571,159429
243854,169433
11231226,155436
2461506,169463
6979147,147492
22522296,169521
19543,151636
23772,169839
252577,170013
38709,170214
233093,170238
4588,170907
39999,158254
40874325,171500
7745,171505
41044096,171541
111332,171588
6689,171623
2798647,158227
2184798,147918
44186,171735
7733,159745
12341557,171783
43035,171896
14836,172024
4137,172586
51606,172767
40611510,172955
7967,162017
16143347,173045
25480342,173100
17125,173110
50275,173129
59219,164570
547094,173210
13642,153051
37095,173441
40389231,173856
23316548,173857
2595138,173887
17214,173888
10569,173889
1241,173991
18300212,174017
270730,174020
497199,146483
40496,174074
9791,174077
767326,174079
4031,171822
1591,174254
527756,156425
30659,174352
50,162146
9912994,174603
31338,147139
35743,147686
35220,174967
9592,169870
72579,174984
40881621,153414
16634,175059
13584236,146368
166997,175075
22285,175080
13539044,175082
130580,175182
30672,175287
14759334,175467
68783,175636
27208,175663
27252,156165
139069,146729
38500,146483
172134,175753
35167685,150790
10611,147365
38787,175841
318431,164191
201644,175879
35535000,175935
9418327,175952
12262741,175978
193755,175992
40940649,173210
11084145,176018
17851885,176078
40409718,146483
12930,166197
7603,154850
6174,154512
5941033,176282
4835,176340
12842828,176389
140963,176396
310146,176433
32439,176477
17910048,176658
62031,176659
18285151,176780
7442,176937
68591,176774
38169,176992
92780,177021
12468,177022
7779,156010
31456,177028
71683,142269
33555,159710
8962,177256
40526,177257
331256,177263
11861062,177330
6324090,169628
10882,171505
69006,177393
100924,177396
12448,177460
9998,177483
5809,173278
226378,177524
18630,177562
15790842,177585
36529,168726
26827865,147380
262430,161402
365990,177616
6217,177626
62032,177642
130028,177660
77366,177698
8722,149600
171020,177722
10155,170933
68520,145031
2734278,177793
41667,177807
8204005,177839
25489625,177840
23940,177842
23966,177897
6686101,173185
52397,177981
22632,148351
13623150,172136
10929432,178156
9579634,178182
8680,178229
85301,178230
50027,143475
53064,177588
40389527,178403
21535271,170118
25489134,178411
781110,178433
61906,143973
219205,146583
70251,178550
815527,178585
4703581,178612
37034,178632
1772910,178633
7141642,178644
5787,157862
194746,178713
10739,178731
3581,142191
77866,178965
6393631,178999
25346,179108
4912,170013
9742,143752
25541028,144569
139463,179183
84737,179247
1337448,163259
6665847,179353
7194,157015
10034,179473
16788,170239
2285386,179484
2579284,179507
18246727,179517
434903,179518
13829,148305
3342764,179599
52309,147997
159582,179634
7708628,172586
55428,179670
11861815,179671
32416,171058
10176,172586
2133795,179702
61264,179703
40207839,179708
56919,179709
28541,146804
61266,179774
722035,160078
254316,179787
3268926,146221
1110,179796
612188,154666
67880,144334
144977,179807
7159515,179837
28547,146804
14185,179841
33810,154424
54270,148665
6443349,142978
83017,179935
757438,179956
4630,145270
59780,179996
293625,180018
18296030,180022
32435,145409
175242,146750
153800,180108
358846,180109
8948,177256
13222282,167289
153785,180108
33313,180133
93405,180157
8366402,180165
13477676,180177
49465,180182
201345,180187
26074181,175779
9013,180266
395182,180309
1429,147684
57586,180337
9462,148351
6366437,180480
7748,171505
10860399,174718
535441,143721
87280,180911
15769,160223
96281,180931
8935689,180952
99208,180985
226004,179406
9503,181043
17650,181050
30512,181051
703,144319
16243,168522
288644,181078
80754,143095
110428,181189
8965,177256
3293821,175367
22929578,181203
47916,152446
289726,181268
12991188,181276
15985373,178182
93788,154424
95186,181350
13227454,181386
125956,142665
4538,181415
70912,181438
82751,181470
13503109,174303
116114,181561
142458,148347
95622,181620
5360,170491
88061,143752
17567,181634
25905,181706
31331,147139
18660447,181721
7853137,181731
103342,181738
36642458,181762
2186848,144978
17262100,181781
1111,181782
81779,148351
5015,181868
968868,145295
18266,168477
1059,182006
46087,152404
28434,182130
366524,182157
3546298,182158
2051840,150706
8951,177256
2164318,182215
68483,143973
2743,164213
3399,182291
6194,182292
10941624,182293
3764,144422
74256,152620
2531,182354
9597,182391
66857,182417
12013,182444
3656,182445
18478222,182447
386234,169378
218427,182519
19448,182525
1025685,144978
1528410,182527
16951,159264
28187230,182570
2528,182631
61899,143973
5266667,142481
9010,182701
18170143,182723
495395,182728
156378,182740
8957,177256
29906980,145082
733473,148083
7165405,175773
8968,177256
82747,182859
12383869,176144
156152,152419
348,182911
40961621,161989
22571272,162593
72978,182953
19670,148938
754771,182954
3474186,142222
34521,182998
16074758,182999
96647,183004
184655,148424
35488,183050
464260,154932
8949,177256
153779,148305
147844,142641
38262,183149
30594,154923
13521,170900
50856,183177
15654,167324
8952,177256
12391521,183205
8967,177256
121732,183279
210255,183280
12637490,143560
4424,142924
1062375,183341
1039041,183369
91357,183400
8963,177256
1140942,183426
653711,161489
303460,183441
19486421,143561
26836910,183520
44543,183522
23884,183531
331653,183541
84054,183554
25102,144978
42745424,183595
125955,142665
44559,183647
2748,183648
126192,183655
43993,151952
1848444,142191
1044355,172586
33482,143934
3375878,144978
6369447,165278
8960,177256
45181,183824
2430907,183836
1611988,183841
15050,183842
141824,183874
410615,183883
14318,154909
158446,183893
153542,183909
51106,183911
568099,148058
355,184010
25106,144978
6435893,184022
161656,144803
2544359,184063
67696,184088
590327,147845
5092,171501
8966,177256
39026,184114
23295358,184131
13069935,184171
158141,184221
4909,170013
8167001,143721
16248114,184263
15975,147412
5927462,183166
128461,184324
285500,149603
9595,184337
889418,148083
18665033,149004
34810320,184411
918095,158957
66695,143475
3276012,142703
161503,184567
6480781,184568
27406704,180332
79155,174706
85392,184591
12891107,178182
92717,184614
67843,184619
1624,184622
34072,184624
79876,147303
1303564,145930
165446,184639
125523,184642
721003,184677
1328721,144167
107821,184716
35982,184717
4633,184822
15102,184866
172734,145483
37813,167168
73297,184910
531989,174303
55018,150204
68772,184916
4961571,144167
34057,184938
15733851,180909
78974,184954
318335,184959
78508,151967
11988046,184989
16429,184996
174465,185021
21063,143934
12842,185046
240485,185050
289643,185097
61884,143973
40144,185150
303200,185151
361459,185170
462033,164073
120274,185216
49746,185229
1194366,185240
394749,185151
11980440,178255
112322,185268
7234828,143119
512475,164486
1391817,185503
364284,185526
15777621,185529
