book_id,publisher_id
50804,9425
73932,9894
324748,9549
1099648,9300
605015,9895
10810038,9896
144538,9389
6578507,9897
647579,9898
300044,9899
838668,9900
108980,9901
1207980,9616
108979,9901
7824997,9902
104069,9903
6853895,9904
6495228,9202
161788,9302
227462,9905
31488,9906
36559907,9529
601219,9907
7031834,9373
9068791,9908
16169537,9300
622855,9325
25624,9909
871,9664
7224154,9513
47701,9171
9471730,9910
13448374,9504
13424848,9911
1835150,9199
70884,9283
15760502,9707
22908,9798
18342363,9479
5148758,9286
48503,9191
111388,9159
2332157,9161
13627199,9912
888367,9913
12722,9191
2437710,9914
6462570,9915
6987527,9286
6184241,9831
935676,9916
6687176,9917
46969,9220
13222508,9918
11717826,9295
6559316,9919
15757099,9920
8721183,9921
17929776,9922
8441754,9923
13171072,9924
17206996,9350
10331050,9331
676,9247
17346301,9565
36613718,9925
13159887,9926
18239142,9927
16090271,9928
2530392,9392
18124599,9330
17140887,9929
6893384,9930
17372853,9931
13059477,9329
17349023,9286
40884817,9227
17978443,9203
25419982,9176
12987986,9199
8035987,9914
26144113,9192
563362,9932
497834,9933
33230173,9934
11323484,9833
16401102,9935
4736889,9936
18218630,9937
13455542,9171
23488490,9938
14291975,9159
23650217,9939
25107900,9940
11786581,9816
22044543,9502
35187179,9941
4600787,9942
24981611,9943
97030,9944
15993255,9945
13104080,9946
123667,9947
22698031,9948
780344,9949
11280184,9950
23434061,9190
2445973,9951
26252659,9952
26309016,9953
3591032,9871
276859,9954
17783163,9929
24849422,9614
21981841,9176
455525,9955
31202835,9172
719600,9230
15704486,9253
29740718,9863
33375622,9956
23848190,9628
17703205,9957
25036395,9327
35068592,9239
40972942,9958
28586903,9742
34324484,9687
552106,9959
40227501,9960
60075,9961
879299,9436
36584899,9253
48614841,9962
23784634,9963
7039912,9504
10567244,9964
374188,9965
10040,9966
65399,9182
2932708,9967
295685,9968
85326,9969
220741,9970
6561,9230
68530,9173
1976325,9971
765172,9972
6076107,9973
817380,9349
6665900,9974
272614,9975
169651,9425
6177371,9976
4418237,9158
418209,9203
2439931,9289
384962,9586
59817,9977
56083,9191
7778609,9978
121792,9979
194700,9980
8100267,9425
768950,9222
133775,9981
35961,9982
179734,9983
491578,9984
7789774,9985
449,9775
54076,9986
9658269,9987
1142757,9988
40490,9989
14347714,9990
2649029,9991
3241366,9304
522686,9172
283489,9664
618520,9230
291583,9201
244357,9992
11706669,9993
45386,9994
13591672,9824
195155,9835
7187640,9995
2623267,9996
146107,9997
184356,9998
16157776,9999
10454418,10000
2590041,10001
16280717,9567
6164596,10002
17181677,9999
17133068,9398
13543594,10003
10116769,10004
4369839,10005
15989553,9630
6097536,10006
833312,9765
10116463,10007
17877452,10008
6465456,10009
17879095,9922
71149,10010
11702,9407
17612776,10011
1105956,9301
12388631,10012
440111,10013
15830010,10014
862311,9313
17033173,10015
8869236,10016
28012,9470
15773979,10017
36434,9882
18145294,10018
17334991,10019
42435,10020
18388177,9462
6397935,9756
133238,9248
62535,9647
359759,10021
6203048,9504
19461580,10022
18839746,9462
12578370,9358
9373152,9161
41538,9242
76688,9341
182587,9407
10569269,10023
23209888,9463
23353850,9505
23345583,10024
289029,10025
23494599,9505
52184,10026
18505844,9327
18077752,9301
18077769,9301
146429,10027
17278396,9251
20890479,10028
20801166,10029
8493681,9384
17333289,9311
28483931,10030
30343,10031
45694,9418
859887,10032
18102827,10033
23203744,9305
29059405,9462
17858077,10034
183015,9980
3453791,9292
17679368,9160
32316602,10035
9496620,10036
12327052,10037
45026598,10038
29991719,10039
688972,9184
1542100,9203
11979900,9366
23492533,9470
25330544,9162
647492,9173
10433091,9173
6490174,9628
28186273,10040
34917666,10041
30256105,9245
34218224,10042
89231,9203
6225786,10043
42141,9161
23019294,9190
36840397,10044
30223025,9867
34433755,10045
2590136,9296
1286453,9173
29589074,9171
38216157,10046
6021526,10047
88071,9161
443765,9226
12540,10048
122771,10049
669305,9203
1847329,10050
499150,9436
9298,9296
142108,9392
6348889,10051
339443,10052
145391,9370
248533,9541
15450,9295
2283433,10053
458450,9353
28920,9577
6855506,10054
33820,9228
65053,9425
3485562,9614
6366110,9614
454950,9173
3280113,9420
826564,10055
227454,10056
7134202,9277
890680,10057
47905,9220
461627,9226
9872091,10058
146128,10059
61901,10060
9790396,10061
821964,9172
2619732,9899
10419436,10062
18068693,10063
962955,10064
39799,9203
11512688,9367
1013883,9647
143511,9418
526869,10065
469208,9410
12407853,9303
12143472,9308
13562547,10066
15916,9830
906024,10067
263466,9394
79550,10068
10673576,10069
23230,9836
380887,9661
3282557,10070
4732517,9425
196417,9264
507069,10017
60756,10071
102575,10072
2332154,9161
13664,9212
15307498,9567
290,9309
17802747,9425
11700333,10073
7669259,9205
7343071,10074
8563829,9182
741635,9162
15762657,10075
6310782,10076
1369831,10077
16035,9220
18422,9160
163265,9835
2414750,9223
577184,9436
6413374,10078
18144009,9265
22555753,10079
13062488,9867
13258121,9663
140099,9268
22005857,10080
18667437,9922
17338675,10081
22571758,10040
22374443,9637
312881,9407
748164,9959
1075635,9220
22089601,10082
61354,10083
36279579,9505
337537,9513
16160701,9816
16217670,9358
27259009,10084
22717015,10085
248322,9163
18509683,9995
1617191,9368
3933510,9305
18392459,9374
124983,10086
36373647,9265
256234,10087
2392841,9915
28319471,10088
23002501,9221
27139794,10089
13512946,10017
139724,10048
25901548,10029
45183,9859
944652,10090
27223433,9873
20736640,10091
27912522,9878
22010129,9273
30095464,9995
33573674,9741
31139037,9190
38456737,10092
34513573,10092
39893545,9245
28943950,9742
28692401,9742
8521879,10093
34390820,9311
22571629,9368
905092,9388
26123021,10094
16131032,9595
169004,9844
9753375,10095
25852870,9238
3060904,10096
122126,9273
337132,9161
28463,9191
77431,9941
523151,9321
7531,10097
6216433,10098
142442,9220
3297175,9407
624672,10099
18392,9226
85855,10100
3474905,9182
13996,10101
307079,9389
958277,9302
10505,10102
553243,9621
508098,9163
613268,9596
6764787,9273
409015,10103
54804,9265
5586327,9227
79088,10104
86524,9203
5943093,9504
74045,10105
1002539,9192
9858504,10106
944211,9227
17192373,10107
2114086,9273
207802,9750
16089223,10108
1027982,10109
684509,10110
122986,9726
19311,9380
263731,9226
760924,9227
8409257,10111
9327053,9308
246035,10112
13060609,10113
9077707,9410
900379,9349
9674335,10114
7202841,10114
6014989,9787
6120349,10114
9523250,10115
9057190,10116
10088219,9162
5936731,10117
53063855,10118
88340,9649
698034,9203
97010,9217
16076787,10119
1249931,9289
7005479,9286
1533586,10096
10706934,10120
16170522,10119
8213686,9320
13839194,10121
5988580,10122
1804074,9305
15808474,9168
18487297,10123
16111549,10124
10000191,10125
16305,9235
12496,9203
16075538,10126
141560,9224
13638266,10127
351,9288
187117,9173
6487308,10128
1271104,9383
102806,10129
18893988,9935
29843226,9230
25623,9986
6931246,9295
17643,10130
1688670,9656
8163722,9227
18298890,10131
25067570,9593
984859,9353
17080254,9836
16145672,10132
406849,9628
508988,9277
67938,10133
23935182,10134
715995,10135
23012877,10136
206644,10137
17262366,9183
244100,9204
7123181,9281
1203668,10138
9690276,9871
18070753,10139
20604371,9190
1265524,10140
25526965,9325
32473957,9462
29483166,9596
33099588,9363
33643994,10141
22283878,10142
407234,10143
28374062,9190
17287021,9980
25756328,9425
32601841,9306
387373,10144
17838528,9374
7117551,9640
315511,9256
35434,9295
1652357,10145
15990928,10146
25877663,9595
4506536,10147
3760,9220
5985369,9504
45891343,9358
22924178,10148
50843,9295
18782545,10149
227481,9172
96334,9220
407234,10150
3094593,10150
15803037,9325
60200,9407
6048335,10151
18453458,10152
223556,9882
14009,9331
16176,10153
3576176,9171
9919,9836
1329570,10096
1488157,9637
40271,9161
4328472,10154
691014,9889
1241534,9790
7858034,10155
645260,9586
148208,10156
523795,10157
11657,9309
7686654,9252
389525,9369
7632310,9300
5979401,9288
4002159,9850
963680,10158
153612,10069
144006,9193
9550620,9384
13278242,10159
3929671,9438
824204,10160
51299,9309
562795,9273
28256439,10161
793298,9185
103525,9253
133547,10162
6681523,10163
106125,9965
215686,9798
157685,9694
23968,10164
7937510,9941
278794,9305
50221,9388
11290708,9219
19577,9296
10305231,9359
6796044,9350
987756,10165
156784,10166
12648447,9497
17832472,10167
15853208,9774
359643,9244
6871031,10015
14015,10168
476733,9261
858719,9367
17449247,9303
10800955,9208
44882,10169
26044593,9897
7955881,9965
4929272,9295
18631820,10170
476909,10171
11256293,10172
10336669,9796
12260585,9168
9134923,9249
20943489,10173
90260,9283
6763730,9311
1408083,10174
11587338,10175
11288619,9420
8067414,10176
12392681,9295
18808407,10177
18798578,10178
13563068,10179
1228439,10180
23914209,10181
7933814,9595
157551,10182
15843286,9614
17289061,10183
22716194,9162
25573977,9202
18222699,9273
2310780,10184
43268360,9529
18514068,9289
18487675,10019
1320279,9854
28493748,10185
18710209,9358
30263024,10186
25564665,9462
1307,10187
26154406,9265
7864243,10188
313277,10189
741480,10190
27223433,9873
38300,9256
135060,10191
30969741,9294
815091,9803
36595101,10192
23296724,10193
32926344,10194
29233804,9844
7803294,10195
7670390,9745
39663233,10196
41150483,9281
25448304,10197
1482022,10198
202206,10199
71316,10200
17726,9203
349681,10201
175319,9232
30333,9660
154423,9288
169334,9470
13510645,9186
41502,9253
1268541,10202
7029933,10203
568093,10204
163330,9220
95242,9269
8529230,10205
6788533,10206
5982569,9239
301820,9288
846613,9250
1542405,10207
1542403,9189
7134201,9311
8752457,9296
28815371,9257
6041471,10208
5075964,10209
53927,10005
353342,9305
7544649,9844
11283775,9260
347698,9355
10669,9247
4465766,9425
7353219,9311
288962,9229
9757229,10210
1797166,10211
949709,10212
213206,9792
6708511,10213
13338730,10159
6952423,9227
96037,10214
3157876,9204
11010251,9185
87632,10215
10778,9325
13634880,10216
2712887,9394
1512007,10217
29923,9172
7507920,9253
156763,10218
13533758,9253
14686,9295
12924188,9253
47572,9750
698,10219
34605,9185
4857779,10220
13540215,9286
18080500,10221
815173,9220
6450060,9438
2182780,10222
18111173,9217
18683518,10223
18171248,10224
12924379,9305
13436384,9965
6929380,10225
7238737,10082
7743117,9171
16405,9220
8050771,10226
116925,10227
33139533,9260
17902141,9358
16240541,9303
1307394,10228
16074748,9216
969269,10133
18089942,9867
6393082,9752
18635113,9286
19081402,10229
1212868,9185
31602,10230
6729300,9216
897363,10231
17920175,10232
25785357,10113
18829666,10233
20613624,9980
25816163,9171
377254,9903
32324555,9292
1961314,9220
34037113,9438
30025336,9614
22429350,10056
35297394,9425
35820633,9245
26842622,9410
40128517,10234
26030734,9305
43582733,9549
1039182,10235
40916679,10236
42965318,9504
18743370,9245
31862,9800
2011,9161
348632,9277
833060,10237
68097,9220
199688,9369
135158,10238
6311614,9329
5841908,9283
98250,10239
6402991,9159
108713,10240
48203,10241
462658,10242
176755,9203
268437,9410
13486918,10124
123557,9664
5711749,10243
2726569,9369
315519,9240
3195992,10244
1975322,10245
6113697,10246
5178537,10247
906015,9410
657371,10104
7389741,9429
313631,9340
3235139,9227
287630,9209
715428,10248
880271,9286
841973,10249
2185736,9184
522782,9158
82104,10250
25843420,10251
7717938,9760
6556855,9425
12759057,9595
8526694,9300
4881647,9296
2024223,10252
613866,10058
6334523,10077
15985583,9463
7940589,9831
5762055,10253
6957498,9162
13271555,10254
6751761,10255
6066819,9470
240162,9273
22571731,9841
125424,9227
1970449,10256
17915542,10257
1476260,9591
17560038,10258
5234145,10163
10479750,9253
22472,9418
857213,10259
11333934,10260
91487,9628
6130845,10261
1781673,10262
149049,9347
6476461,10263
17566144,9637
